NIRE,Empresa,Município,Month,Year,Type
35601035754,VANILLE HAUS CONFEITARIA E CAFE - EIRELI,SAO CAETANO DO SUL,5,2016,Grupo
35601115821,"AXOR TRANSPORTES E LOGISTICA EIRELI ""EM RECUPERACAO JUDICIAL""",SAO JOSE DOS CAMPOS,5,2016,Grupo
35601222210,FRIG'WEST TRANSPORTES EIRELI,SAO BERNARDO DO CAMPO,5,2016,Grupo
35601231049,DIOGO BRAMBILA EIRELI,PIRACICABA,5,2016,Grupo
35601266799,AC - ADMINISTRADORA DE IMOVEIS PROPRIOS - EIRELI,ARARAQUARA,5,2016,Grupo
35601271911,CYG CONSULTORIA EMPRESARIAL EIRELI,JAGUARIUNA,5,2016,Grupo
35601279599,SAO JOSE CONSULTORIA EMPRESARIAL EIRELI,LIMEIRA,5,2016,Grupo
35601285882,VALE DOS GIRASSOIS EMPREENDIMENTOS IMOBILIARIOS SPE EIRELI,PRESIDENTE PRUDENTE,5,2016,Grupo
35601294032,FOCCUS GERENCIAMENTO DE RESIDUOS EIRELI,PRAIA GRANDE,5,2016,Grupo
35601294164,3 LOGISTICA INTERNACIONAL - EIRELI,SANTOS,5,2016,Grupo
35601294253,A.M. TRANS - TRANSPORTES EIRELI,GUARUJA,5,2016,Grupo
35601295748,MAC10 PRODUCOES ARTISTICAS EIRELI,ARARAS,5,2016,Grupo
35601296841,PCB SERVICOS ADMINISTRATIVOS E VENDAS EIRELI,SAO SEBASTIAO DA GRAMA,5,2016,Grupo
35601297040,NEXA TELECOMUNICACOES EIRELI,PIRASSUNUNGA,5,2016,Grupo
35601299603,RS ASSESSORIA EMPRESARIAL EIRELI,RIBEIRAO PRETO,5,2016,Grupo
35300490967,SH ENTRETENIMENTO S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300490975,HIPPO DRS SERVICOS ADMINISTRATIVOS S.A.,RIBEIRAO PRETO,5,2016,Sociedade por Acoes
35300490983,REC CAJAMAR II S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300490991,REAL MASTER PARTICIPACOES E EMPREENDIMENTOS S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491009,GROTOWSKI EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491017,SOFTLINE INTERNACIONAL BRASIL COMERCIO E LICENCIAMENTO DE SOFTWARE S.A,SANTANA DE PARNAIBA,5,2016,Sociedade por Acoes
35300491025,CONTA UM TECNOLOGIA E SERVICOS DE PAGAMENTO S.A,BARUERI,5,2016,Sociedade por Acoes
35300491033,OXI AMBIENTAL ASSESSORIA E CONSULTORIA S/A,SAO PAULO,5,2016,Sociedade por Acoes
35300491041,EBPH PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491050,B[K PARTICIPACOES S.A.,RIBEIRAO PIRES,5,2016,Sociedade por Acoes
35300491068,NEXER ENTERPRISE APPLICATIONS - HOLDING S.A.,BARUERI,5,2016,Sociedade por Acoes
35300491076,ARX PARTICIPACOES S.A,SAO PAULO,5,2016,Sociedade por Acoes
35300491084,N.B.Z.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491092,N.B.Q.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491106,CRESCA BRASIL EDITORA S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491114,FS TATUI SECURITIZADORA S.A.,TATUI,5,2016,Sociedade por Acoes
35300491122,N.B.Y.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
35300491131,NTN PARTICIPACOES S.A.,SAO PAULO,5,2016,Sociedade por Acoes
