NIRE,Empresa,Município,Month,Year,Type
35603232875,VIGOROSO DISTRIBUIDORA DE ALIMENTOS LTDA,SAO PAULO,7,2021,Grupo
35603232905,XLB CONTRUCOES E SERVICOS LTDA,SAO PAULO,7,2021,Grupo
35603235149,ALFAMA PARTICIPACOES LTDA,SAO PAULO,7,2021,Grupo
35603244253,COMERCIO DE BEBIDAS VARGENGRANDENSE LTDA,VARGEM GRANDE DO SUL,7,2021,Grupo
35603269116,IVANDIR ALVES DOS SANTOS LTDA,SAO PAULO,7,2021,Grupo
35603271340,WESLEY ALVES DA ROCHA LTDA,SAO PAULO,7,2021,Grupo
35603284875,BRLPAR EMPREENDIMENTOS E PARTICIPACOES LTDA,SAO PAULO,7,2021,Grupo
35603285154,MALAGA SEGURANCA PATRIMONIAL LTDA,SAO PAULO,7,2021,Grupo
35603301613,SAFETY CAR INSTALACAO DE RASTREADOR AUTOMOTIVO LTDA,GUARULHOS,7,2021,Grupo
35603301699,DISTRIBUIDORA CURUCA LTDA,SAO PAULO,7,2021,Grupo
35603301761,COZY HOME COMERCIO VAREJISTA DE ELETRODOMESTICOS LTDA,SANTO ANDRE,7,2021,Grupo
35603301788,SANTA BARBARA LTDA,TAUBATE,7,2021,Grupo
35603301877,S.K. SILVA DE LIMA TRANSPORTE LTDA,ITAQUAQUECETUBA,7,2021,Grupo
35603301991,OYAJI SERVICOS DE APOIO EMPRESARIAL LTDA,COTIA,7,2021,Grupo
35603302041,APECOL ENGENHARIA E CONTRUCOES LTDA,SAO PAULO,7,2021,Grupo
35603302067,FRAN LUMINOSOS LTDA,SAO PAULO,7,2021,Grupo
35603302199,ANTONIO CARLOS HONORIO RIBEIRO SERVICOS ADMINISTRTIVOS LTDA,SAO PAULO,7,2021,Grupo
35603302253,CANTINHO CEREALISTA LTDA,SAO PAULO,7,2021,Grupo
35603302261,YOUR OWN BRAND LTDA,BARUERI,7,2021,Grupo
35603302504,PADARIA E PIZZARIA NOVA PLENITUDE LTDA,SAO PAULO,7,2021,Grupo
35603302512,ALEGORIA MAGICA COMERCIO DE BRINQUEDOS E PRODUCOES LTDA,SAO PAULO,7,2021,Grupo
35603302521,GWG PINTURAS E REFORMAS PREDIAIS LTDA,SUZANO,7,2021,Grupo
35603302555,A1 PECAS PARA AR CONDICIONADO AUTOMOTIVO LTDA,SAO PAULO,7,2021,Grupo
35603302563,,SAO PAULO,7,2021,Grupo
35603302598,FERRELL-FIX COMPONENTES INDUSTRIAIS LTDA,SAO PAULO,7,2021,Grupo
35603302687,ELETRICA MOTORES DEP LTDA,CAJAMAR,7,2021,Grupo
35603302768,R S CENTENARO - SERVICOS DE ODONTOLOGIA LTDA,SANTO ANDRE,7,2021,Grupo
35603302814,BTYS SOLUCOES EM INFORMATICA LTDA,SAO PAULO,7,2021,Grupo
35603302911,FLEX DECOR PISOS E CORTINAS E PAPEIS DE PAREDE LTDA,SAO PAULO,7,2021,Grupo
35603302989,"HONESTY IMPORTACAO, EXPORTACAO E COMERCIO DE PECAS E ACESSORIOS AUTOMOTIVOS LTDA.",SAO PAULO,7,2021,Grupo
35603303179,C&M VAREJOS DE COLCHOES E BOX LTDA,SAO VICENTE,7,2021,Grupo
35603303284,SHAKTA INFORMATICA LTDA,SAO PAULO,7,2021,Grupo
35603303641,DELIVERY CITY COMERCIO DE ALIMENTOS LTDA,SAO PAULO,7,2021,Grupo
35603303659,REDESCOBRINDO IDEIAS & EVENTOS LTDA,PIRACAIA,7,2021,Grupo
35603303721,JCM GERENCIAMENTO E DESENVOLVIMENTO PROFISSIONAL LTDA,SAO PAULO,7,2021,Grupo
35603303772,SUBSOLO SERVICOS AUTOMOTIVOS LTDA,SAO PAULO,7,2021,Grupo
35603303781,PARFUM BRASIL COSMETICOS LTDA,SAO PAULO,7,2021,Grupo
35603303837,ASSADOS DO GAUCHO LTDA,SAO PAULO,7,2021,Grupo
35603303942,MPD ANDRADE CONSTRUTORA LTDA,SAO PAULO,7,2021,Grupo
35603303977,D&V DISTRIBUDORA DE LAMPADAS AUTOMOTIVAS LTDA,SAO PAULO,7,2021,Grupo
35603304035,ZUFFO COMERCIO DE AUTO PECAS E SERVICOS MECANICOS LTDA,SAO CAETANO DO SUL,7,2021,Grupo
35603304078,ABC TECNOAR REFRIGERACAO E AR CONDICIONADO LTDA,SANTO ANDRE,7,2021,Grupo
35603304124,D&D - DISTRIBUIDORA DE COSMETICOS LTDA,CARAPICUIBA,7,2021,Grupo
35603304132,MERCADAO DE CARNES ONIX LTDA,SAO PAULO,7,2021,Grupo
35603304191,GAMA T.I.S TECNOLOGIA INFORMACOES E SISTEMAS LTDA,SAO PAULO,7,2021,Grupo
35603304230,ZCOM CH COMERCIO DE ACESSORIOS PARA CELULARES LTDA,SAO PAULO,7,2021,Grupo
35603304272,ONEBLOCK IMPORTACAO E EXPORTACAO LTDA,BARUERI,7,2021,Grupo
35603304388,ELAINE MODAS E CONFECCOES LTDA,SAO PAULO,7,2021,Grupo
35603304493,RESTAURANTE MARIANE LOPES LTDA,SAO PAULO,7,2021,Grupo
35603304523,MEL & AMOR MODA FEMININA CONFECCOES LTDA,SAO PAULO,7,2021,Grupo
