NIRE,Empresa,Município,Month,Year,Type
35500045002,PORTAL DA VILA OLIMPIA RESTAURANTE EVENTOS E JOGOS S/A,SAO PAULO,5,2006,Comandita por Acoes
35500045002,PORTAL DA VILA OLIMPIA RESTAURANTE EVENTOS E JOGOS S/A,SAO PAULO,5,2006,Comandita por Acoes
35300330731,DELTA PARTICIPACOES SA,SAO PAULO,5,2006,Sociedade por Acoes
35300330749,CBC - COMPANHIA BRASILEIRA DE CONCRETO,SAO PAULO,5,2006,Sociedade por Acoes
35300330757,AGROTERENAS S.A. INDUSTRIAL CITRUS,SANTA CRUZ DO RIO PARDO,5,2006,Sociedade por Acoes
35300330765,NEW POINT ADMINISTRACAO E PARTICIPACOES S.A,SAO PAULO,5,2006,Sociedade por Acoes
35300330773,ASTURIAS ADMINISTRCAO E PARTICIPACOES SA,GUARUJA,5,2006,Sociedade por Acoes
35300330781,BERTIOGA ADMINISTRACAO E PARTICIPACOES S/A,GUARUJA,5,2006,Sociedade por Acoes
35300330790,RSF ADMINISTRACAO E PARTICIPACOES S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330803,ECOPAR- ECOESFERA PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330811,CMS PARTICIPACOES E NEGOCIOS S.A,JAGUARIUNA,5,2006,Sociedade por Acoes
35300330820,JONES LANG LASALLE S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330838,OPTIGERA S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330846,DROUE HOLDINGS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330854,DIEUZE HOLDINGS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330862,DELCHY HOLDINGS S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330871,DESVRES HOLDINGS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330889,DUPPIGHEIM HOLDINGS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330897,MEDIAL PARTICIPACOES S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330901,BRAMEX REALTY S/A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330919,LDI DESENVOLVIMENTO IMOBILIARIO S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330927,AGRICOLA DA MATA S/A,VALPARAISO,5,2006,Sociedade por Acoes
35300330935,DA MATA S/A ACUCAR E ALCOOL,VALPARAISO,5,2006,Sociedade por Acoes
35300330943,AJR ADMINISTRACAO E PARTICIPACOES S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300330951,I & I CONVERGENCE MARKETS- NEGOCIOS E PROJETOS DE CONVERGENCIA S/A,BARUERI,5,2006,Sociedade por Acoes
35300330960,POSSE ENERGETICA SA,SAO PAULO,5,2006,Sociedade por Acoes
35300330978,PARTIFIB PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300330986,RELUZ SECURITIZADORA S/A,SANTO ANDRE,5,2006,Sociedade por Acoes
35300330994,FMC ADMINISTRACAO E PARTICIPACOE S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331001,TETCO DO BRASIL SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331010,ABENGOA BIOENERGIA COGERACAO I S.A.,PIRASSUNUNGA,5,2006,Sociedade por Acoes
35300331028,ITAU UNIBANCO SEGUROS CORPORATIVOS S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331036,IDEALE ADMINISTRACAO E PARTICIPACOES SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331044,CHRISTIANIA BIOEBERGIA PARTICIPACOES S/A.,PRESIDENTE PRUDENTE,5,2006,Sociedade por Acoes
35300331052,ROSATI ADMINISTRACAO E PARTICIPACOES SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331061,RUBETEL TELECOMUNICACOES S.A,SAO PAULO,5,2006,Sociedade por Acoes
35300331079,RJP PARTICIPACOES E NEGOCIOS S.A.,TABOAO DA SERRA,5,2006,Sociedade por Acoes
35300331087,FAMAG PARTICIPACOES S.A. EM LIQUIDACAO,SAO PAULO,5,2006,Sociedade por Acoes
35300331109,INOVA MARKETING S.A.,SANTANA DE PARNAIBA,5,2006,Sociedade por Acoes
35300331117,CPFL JAGUARIUNA S/A,JAGUARIUNA,5,2006,Sociedade por Acoes
35300331125,"S.HAYATA CORRETORA CAMBIO S/A. ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,5,2006,Sociedade por Acoes
35300331133,ARFINV PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331141,"LIVOLIS EMPREENDIMENTOS, ADMINISTRCAO E PARTICIPACOES S.A.",SANTO ANDRE,5,2006,Sociedade por Acoes
35300331150,SALF ADMINISTRACAO E COMPRA E VENDA DE IMOVEIS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331168,DIPLADENIA EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331176,MURICATA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331184,PIPER EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331192,TUMBERGIA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331206,RARITA NEGOCIOS IMOBILIARIOS S/A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331214,RN ADMISNITRACAO E PARTICIPACEOS SA,CARAPICUIBA,5,2006,Sociedade por Acoes
35300331222,CAUDATA EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331231,ARUNDINA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331249,PRUNUS EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331257,DUETO DESENVOLVIMENTO IMOBILIARIO S/A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331265,ACIDANTERA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331273,AGAVE EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331281,ADENIUM EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331290,ANEMONE EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331303,ARBUSTIVA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331311,ASTILBE EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331320,CARTATICA EMPREENDIMENTOS SA,SAO PAULO,5,2006,Sociedade por Acoes
35300331338,AMARELINHA EMPREENDIMENTOS S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300331346,MATA CHICA AGRICULTURA E PECUARIA S/A,ORLANDIA,5,2006,Sociedade por Acoes
35300331354,BRADESCO CAPITALIZACAO SA,BARUERI,5,2006,Sociedade por Acoes
35300331362,JGR PARTICIPACOES S/A,JAGUARIUNA,5,2006,Sociedade por Acoes
35300331371,UEF ADMINISTRACAO E PARTICIPACOES SA,SANTANA DE PARNAIBA,5,2006,Sociedade por Acoes
35300331389,PROXIMA SOFTWARE E SERVICOS SA,ASSIS,5,2006,Sociedade por Acoes
35300331397,BNI EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331401,"INFINITY AGRICOLA S.A. ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,5,2006,Sociedade por Acoes
35300331419,W.R.P.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331427,L.Y.T.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,5,2006,Sociedade por Acoes
35300331435,BIOCOM COMBUSTIVEIS ALTERNATIVOS S.A.,BAURU,5,2006,Sociedade por Acoes
35300332059,ILHASUL AGROPECUARIA S/A,SAO PAULO,5,2006,Sociedade por Acoes
35300336356,PORTAL DA VILA OLIMPIA PROMOCOES E EVENTOS S/A,CARAPICUIBA,5,2006,Sociedade por Acoes
35300339291,"FITTA CONSULTORIA E SERVICOS S.A. ""EM LIQUIDACAO""",SAO PAULO,5,2006,Sociedade por Acoes
35400071257,COOPERATIVA DE TRABHO DOS PROFISSIONAIS DE TERAPIAS COMPLEMENTARES,SANTO ANDRE,5,2006,Cooperativa
35400074051,COOPERATIVA DE TRABALHO DAS COSTUREIRAS DE LUIZ ANTONIO E REGIAO,LUIS ANTONIO,5,2006,Cooperativa
35400076984,COOPERBELA COOPERATIVA DE TRABALHO DOS COSTUREIROS DE SAO JOSE DA BELA VISTA E REGIAO,SAO JOSE DA BELA VISTA,5,2006,Cooperativa
35400077123,COOPERATIVA RURAL SANTA MARIA DA LAGOA,ILHA SOLTEIRA,5,2006,Cooperativa
35400081414,COOPERATIVA DE TRABALHO DA BAIXADA SANTISTA NA AREA DE MANUTENCAO PATRIMONIAL - COTABS,SANTOS,5,2006,Cooperativa
35400081422,COOPERATIVA DOS COMERCIARIOS DE BEERTIOGA- COOPERACAO,BERTIOGA,5,2006,Cooperativa
