NIRE,Empresa,Município,Month,Year,Type
35602900882,JORGE ALEXANDRE JACONI EIRELI,ITAPIRA,3,2020,Grupo
35603022382,SUPER DOG LANCHONETE E RESTOBAR EIRELI,FRANCA,3,2020,Grupo
35603046141,TRANS RAW TRANSPORTADORA EIRELI,CAMPINAS,3,2020,Grupo
35603046184,JRS COMERCIO DE ALIMENTOS EIRELI,BOTUCATU,3,2020,Grupo
35603046290,ALUMIAR INDUSTRIA E COMERCIO DE ALUMINIO EIRELI,INDAIATUBA,3,2020,Grupo
35603065847,ROGERIO DE OLIVEIRA AROCA EIRELI,MIRANDOPOLIS,3,2020,Grupo
35603069079,PETHA INTEGRADORA DE SOLUCOES EIRELI,FERRAZ DE VASCONCELOS,3,2020,Grupo
35603070417,ARCTUROS EMPREENDIMENTOS IMOBILIARIOS EIRELI,SAO PAULO,3,2020,Grupo
35603086119,L.A.C. AZEVEDO HOTEIS RESTAURANTES EIRELI,SANTA CLARA D'OESTE,3,2020,Grupo
35603093182,POSITIVE CONSULTORIA FINANCEIRA EIRELI,SAO JOSE DOS CAMPOS,3,2020,Grupo
35603093280,C.C.G.M DE SOUZA RIBEIRO EIRELI,SAO JOSE DOS CAMPOS,3,2020,Grupo
35603096891,JNSA PARTICIPACOES EIRELI,SAO PAULO,3,2020,Grupo
35603097285,BASSO EXPORTACAO DE CEREAIS EIRELI,PARANAPANEMA,3,2020,Grupo
35603097331,PAULA DE TOLEDO BARBOSA EIRELI,SOROCABA,3,2020,Grupo
35603097455,EVO TRADING IMPORTACAO E EXPORTACAO EIRELI,PEDERNEIRAS,3,2020,Grupo
35603104036,MARINA DE OLIVEIRA ZOPELARO TRANSPORTE E LOCACAO EIRELI,SAO PAULO,3,2020,Grupo
35603104061,FINANZA PLANEJAMENTO FINANCEIRO EIRELI,SAO PAULO,3,2020,Grupo
35603104079,MARIA SALETE QUINTANA NUNES POUSADA EIRELI,SAO PAULO,3,2020,Grupo
35603104087,ITURAN REVITALIZACAO DE FACHADAS - EIRELI,FRANCISCO MORATO,3,2020,Grupo
35603104273,CASA DE CARNE CAMPESTRE - EIRELI,SAO JOSE DO RIO PRETO,3,2020,Grupo
35603104451,SUPORTE DA PRAIA EIRELI,SAO PAULO,3,2020,Grupo
35603104541,LABORATORIO INTERCLIN ANALISE CLINICAS E GESTAO EIRELI,SAO PAULO,3,2020,Grupo
35603104567,BRUNO PONTO DA PIZZA EIRELI,OSASCO,3,2020,Grupo
35603104966,GRU MATERIAIS DE CONSTRUCAO EIRELI,GUARULHOS,3,2020,Grupo
35603104982,D. C. ANDRIANI EIRELI,RIBEIRAO PRETO,3,2020,Grupo
35603105016,LINER BRASIL INDUSTRIA E COMERCIO EIRELI,BARUERI,3,2020,Grupo
35603105164,ROBERTO BLEIER FILHO QUIROPRAXIA EIRELI,COTIA,3,2020,Grupo
35603105181,E & A DEVELOPER INFORMATICA EIRELI,GUARULHOS,3,2020,Grupo
35603105202,PRO STONE INSTALACAO E PROTECAO DE REVESTIMENTOS EIRELI,EMBU DAS ARTES,3,2020,Grupo
35603105211,CALDENIT COMERCIAL EIRELI,SAO BERNARDO DO CAMPO,3,2020,Grupo
35603105300,M BRASIL SERVICE EXPRESS - EIRELI,SAO PAULO,3,2020,Grupo
35603105369,SPEED CRED SERVICOS FINANCEIROS EIRELI,SAO PAULO,3,2020,Grupo
35603105385,KATIA MIRANDA CAMPOS DIAS EIRELI,SAO JOSE DO RIO PRETO,3,2020,Grupo
35603105393,CRISTOQUITA ESTETICA EIRELI,SAO PAULO,3,2020,Grupo
35603105415,ESPACO DA MODA INFANTIL EIRELI,SAO PAULO,3,2020,Grupo
35603105423,"ATM APOIO - COMERCIO DE BEBIDAS, ALIMENTOS E SERVICOS EIRELI",SAO PAULO,3,2020,Grupo
35603105474,MERCADO E ROTISSERIA GONCALVES EIRELI,SAO PAULO,3,2020,Grupo
35603105580,TRANSMAX TRANSPORTES EIRELI,SAO PAULO,3,2020,Grupo
35603105903,A.R.FILHO INJECAO ELETRONICA E DIESEL EIRELI,SAO PAULO,3,2020,Grupo
35603115313,AXTECH COMERCIO DE ELETRONICOS E ACESSORIOS EIRELI,SAO PAULO,3,2020,Grupo
35603115381,ESFINGE CELL EIRELI,SAO PAULO,3,2020,Grupo
35603115399,JVR BRITTO SILVA MARMORARIA EIRELI,SAO PAULO,3,2020,Grupo
35603115470,AGENCIA WEBNAUTA DIGITAL EIRELI,SAO PAULO,3,2020,Grupo
35603115500,STRATTON TECNOLOGIA CRIATIVA - EIRELI,SAO PAULO,3,2020,Grupo
35603115526,CAPITAL JEANS COMERCIO DE ROUPAS EIRELI,SAO PAULO,3,2020,Grupo
35603115810,"PIZZAS, ESFIHAS E MASSAS CARVALHO EIRELI",ITAPEVI,3,2020,Grupo
35603115828,"ISOMETRICA - SOLUCOES EM SEGURANCA, SERVICOS E PROJETOS DE PROTECAO CONTRA INCENDIO - EIRELI",SAO PAULO,3,2020,Grupo
35603115879,FORCA PATRIMONIAL EIRELI,SAO PAULO,3,2020,Grupo
35603115895,MAX TOP CONSULTORIA E GESTAO EMPRESARIAL EIRELI.,GUARULHOS,3,2020,Grupo
