NIRE,Empresa,Município,Month,Year,Type
35601369041,R.T.A. DIESEL COMERCIO DE PECAS E SERVICOS AUTOMOTORES EIRELI,CATANDUVA,3,2017,Grupo
35601483111,MAYNA ANTONIO FORTUNATO DA SILVA EIRELI,TAQUARITINGA,3,2017,Grupo
35601545493,LAVANDERIA SHOP EIRELI,LIMEIRA,3,2017,Grupo
35601545515,L.AVIZU COMERCIO DE AUTO PECAS - EIRELI,LIMEIRA,3,2017,Grupo
35601545531,FENIX RESTAURANTE GOURMET EIRELI,LIMEIRA,3,2017,Grupo
35601545540,ZF JOIAS INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO EIRELI,LIMEIRA,3,2017,Grupo
35601545558,LIMEIRA SUITES HOTEIS EIRELI,LIMEIRA,3,2017,Grupo
35601581317,MARTINS CONSTRUTORA E INCORPORADORA EIRELI,PRAIA GRANDE,3,2017,Grupo
35601618407,FRONTAL VIDROS EIRELI,TABOAO DA SERRA,3,2017,Grupo
35601618717,"BRABEB - BRASIL BEBIDAS EIRELI. ""EM RECUPERACAO JUDICIAL""",BARUERI,3,2017,Grupo
35601618831,ERANOVA IMPORTACAO E EXPORTACAO EIRELI,SANTOS,3,2017,Grupo
35601618938,ZP ARUJA PARTICIPACOES EIRELI,ARUJA,3,2017,Grupo
35601622617,AMAIS CONSTRUTORA EIRELI,SAO JOSE DOS CAMPOS,3,2017,Grupo
35601629336,INTERIOR ALUMINIOS EIRELI,MARILIA,3,2017,Grupo
35601675206,"NOVAFLEX INDUSTRIA GRAFICA EIRELI ""EM RECUPERACAO JUDICIAL""",ITUPEVA,3,2017,Grupo
35601676938,CONSTRUTEC PROJETOS E MONTAGENS INDUSTRIAIS EIRELI,JAGUARIUNA,3,2017,Grupo
35601687085,SIT CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS EIRELI,MOGI-GUACU,3,2017,Grupo
35601692429,O REI DA BR - EIRELI,ONDA VERDE,3,2017,Grupo
35601692801,ICARUS BRAZIL REPRESENTACOES COMERCIAIS EIRELI,SAO JOSE DO RIO PRETO,3,2017,Grupo
35601693000,E G. DA SILVA MARQUES REPRESENTACAO EIRELI,BURITAMA,3,2017,Grupo
35601693301,"INTERIOR MOVEIS JACI - EIRELI ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",JACI,3,2017,Grupo
35601696777,NOVO CONCEITO ADMINISTRACAO CONDOMINIAL EIRELI,RIBEIRAO PRETO,3,2017,Grupo
35601705148,LALUDRI IMOVEIS EIRELI,ARTUR NOGUEIRA,3,2017,Grupo
35601720198,REI DA LIMPEZA E TERCEIRIZACAO DE SERVICOS EIRELI,PRADOPOLIS,3,2017,Grupo
35601720651,"MARFON ALIMENTOS GERAL EIRELI ""CANCELADA PELA RFB""",APARECIDA,3,2017,Grupo
35601720741,SOLAR MOVEIS EIRELI,TATUI,3,2017,Grupo
35601722522,OVEST ADMINISTRACAO DE BENS PROPRIOS EIRELI,SAO PAULO,3,2017,Grupo
35601722689,S O S PARAFUSOS E FERRAGENS EIRELI,CAMPINAS,3,2017,Grupo
35601738194,OFICINA PILATES EIRELI,SAO PAULO,3,2017,Grupo
35601738216,LOS ROQUES ADMINISTRACAO DE BENS E PARTICIPACOES EIRELI,VINHEDO,3,2017,Grupo
35601738275,CIM ACADEMIA DE GINASTICA EIRELI,COTIA,3,2017,Grupo
35601738348,EMPORIO & BISTRO MEDITERRANEO EIRELI,SAO BERNARDO DO CAMPO,3,2017,Grupo
35601744259,"MLC LOCACOES, PRODUCOES E EVENTOS EIRELI",SANTO ANTONIO DE POSSE,3,2017,Grupo
35601744682,PSI SERVICOS ADMINISTRATIVOS EIRELI,VALINHOS,3,2017,Grupo
35601759426,NANIAS & NANIAS COMERCIO DE ALIMENTOS EIRELI,ITU,3,2017,Grupo
35601759515,"BRNN CONFECCOES DE ROUPAS EIRELI ""EM RECUPERACAO JUDICIAL""",AMERICANA,3,2017,Grupo
