NIRE,Empresa,Município,Month,Year,Type
35602112094,O S CONSTRUCOES EIRELI,SAO CAETANO DO SUL,10,2018,Grupo
35602212021,AUTO ELETRICA JULIANO EIRELI,PRESIDENTE PRUDENTE,10,2018,Grupo
35602212218,UNIVERSO INFANTIL BRINQUEDOS E MOBILIARIOS EIRELI,DRACENA,10,2018,Grupo
35602227444,IMPACTO PAVANELLO EIRELI,BAURU,10,2018,Grupo
35602250535,S M BUSINESS SERVICOS DE APOIO ADMINISTRATIVO EIRELI,ANDRADINA,10,2018,Grupo
35602253119,STARK INDUSTRIA DE AMORTECEDORES EIRELI,MAUA,10,2018,Grupo
35602253143,CENTRO ESPORTIVO E CULTURAL CURSOS LIVRES BARAO EIRELI.,SAO BERNARDO DO CAMPO,10,2018,Grupo
35602253534,INNOVASELL ESPECIALIDADES QUIMICAS EIRELI,SAO PAULO,10,2018,Grupo
35602304660,APOLO GERENCIAMENTO DE PNEUS EIRELI,MOGI DAS CRUZES,10,2018,Grupo
35602319080,L.M.Y. TEMPORADA EIRELI,COTIA,10,2018,Grupo
35602321009,TEMAKI MANIA RESTAURANTE EIRELI,SANTOS,10,2018,Grupo
35602321327,BLUE BRAZILIAN CARTOES PRE PAGOS EIRELI,BERTIOGA,10,2018,Grupo
35602321378,FATIMA MIGUEL COSMETICOS EIRELI,GUARUJA,10,2018,Grupo
35602351463,ATON - E ENERGIA IMPORTACAO E COMERCIO DE PRODUTOS ELETRICOS EIRELI,RIO CLARO,10,2018,Grupo
35602351536,PERILLO ENGENHARIA E GEOLOGIA - EIRELI,PIRACICABA,10,2018,Grupo
35602357623,JOSEFINA ORTEGA RESTAURANTE E SELF SERVICE EIRELI,SAO PAULO,10,2018,Grupo
35602359821,MINADORO CONFECCOES DE ROUPAS EIRELI,SAO PAULO,10,2018,Grupo
35602360403,"PHENIX - COMERCIO, LOCACOES, LOGISTICA, SERVICOS & TRANSPORTES EIRELI",SAO PAULO,10,2018,Grupo
35602362589,COFAM COMERCIO DE FERRO ACO E MONTAGENS EIRELI - INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL.,PALMITAL,10,2018,Grupo
35602379945,LT MOURA ENDOCRINOLOGIA EIRELI,SOROCABA,10,2018,Grupo
35602381842,MAGO GESTAO EMPRESARIAL EIRELI,CAMPINAS,10,2018,Grupo
35602382237,W2 GESTAO E ASSESSORIA FINANCEIRA EIRELI,CAMPINAS,10,2018,Grupo
35602382482,DV NEGOCIOS IMOBILARIOS EIRELI,CAMPINAS,10,2018,Grupo
35602382555,BRASTEND ESTRUTURAS FABRICACAO E COMERCIO DE TENDAS EIRELI,CAMPINAS,10,2018,Grupo
35602382768,CRAVESTAK CONSTRUCOES EIRELI,CAMPINAS,10,2018,Grupo
35602383853,HIANDRA - COMERCIO E REPRESENTACAO EIRELI,MARTINOPOLIS,10,2018,Grupo
