NIRE,Empresa,Município,Month,Year,Type
35600756130,LAJEMIX EIRELI,CATANDUVA,9,2015,Grupo
35600958310,API INSTALACOES EIRELI,PRAIA GRANDE,9,2015,Grupo
35600982148,ESCRITORIO MIRANDA DE CONTABILIDADE EIRELI,PRESIDENTE PRUDENTE,9,2015,Grupo
35600984914,GEMMAN INCORPORACAO E CONSTRUCAO LTDA,SAO JOSE DOS CAMPOS,9,2015,Grupo
35600985511,GALZERANO LOCADORA DE VEICULOS EIRELI,LIMEIRA,9,2015,Grupo
35601010174,GABRIELA MIZIARA JAJAH EIRELI,BARRETOS,9,2015,Grupo
35601010204,WESTIN SERVICOS MEDICOS - EIRELI,SAO JOSE DO RIO PRETO,9,2015,Grupo
35601010514,AUTO PECAS DESMONTE ALTO NIVEL EIRELI,GENERAL SALGADO,9,2015,Grupo
35601010778,MERCANZIA COMERCIO DE PRODUTOS PARA RESTAURANTES EIRELI,MIRASSOL,9,2015,Grupo
35601012142,HSFONSECA ADMINISTRADORA DE BENS EIRELI,CAMPINAS,9,2015,Grupo
35601014731,O. & E. CONSTRUTORA EIRELI,MARILIA,9,2015,Grupo
35601041029,SPEZZIO INDUSTRIA DE CALCADOS EIRELI,FRANCA,9,2015,Grupo
35601055909,NH HOLDING EIRELI,VARGEM GRANDE DO SUL,9,2015,Grupo
35601055933,MBH HOLDING EIRELI,VARGEM GRANDE DO SUL,9,2015,Grupo
35601063448,K.C.R. INDUSTRIA E COMERCIO DE EQUIPAMENTOS EIRELI,ARACATUBA,9,2015,Grupo
35601063502,GODOY & ARAUJO SEGURANCA PATRIMONIAL EIRELI,SAO JOSE DO RIO PRETO,9,2015,Grupo
35601066161,VAVA MERCEARIAS E MINIMERCADO EIRELI,SANTOS,9,2015,Grupo
35601069292,F.F. TRIADE COMERCIAL EIRELI,SAO PAULO,9,2015,Grupo
35601069381,MAXIG ARTIGOS PARA PRESENTES FINOS - EIRELI,SAO CAETANO DO SUL,9,2015,Grupo
35601069501,GLOBAL RESULTS CONSULTORIA EM GESTAO EMPRESARIAL EIRELI,SAO PAULO,9,2015,Grupo
35601069578,J C C 5 COMERCIO DE ROUPAS E ACESSORIOS EIRELI,SAO PAULO,9,2015,Grupo
35601071998,FAMILIA GIANNI EIRELI,CAMPINAS,9,2015,Grupo
35601073923,OUROPACK EMBALAGENS EIRELI,MOGI-MIRIM,9,2015,Grupo
35601074261,UNISEMA INDUSTRIA E COMERCIO EIRELI,CORDEIROPOLIS,9,2015,Grupo
35601074288,ANDRE XAVIER DE CAMARGO NETTO EIRELI,RIO CLARO,9,2015,Grupo
35601080563,"PGAL INDUSTRIA, PRESTACAO DE SERVICOS E COMERCIO DE EMBALAGENS EIRELI",GUARAREMA,9,2015,Grupo
35601080768,SIROS - COMERCIAL EIRELI,SANTANA DE PARNAIBA,9,2015,Grupo
35601080911,QZAP COMERCIAL EIRELI,SUZANO,9,2015,Grupo
35601080954,ALUMIL FUNDICAO DE NAO FERROSOS EIRELI,GUARULHOS,9,2015,Grupo
35601084330,"I R D INDUSTRIA TEXTIL - EIRELI ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",AMERICANA,9,2015,Grupo
35601086961,MSE ARARAQUARA PRESTACAO DE SERVICOS ESPECIALIZADOS E CONSULTORIA EIRELI,ARARAQUARA,9,2015,Grupo
35601107798,TRANSMURILO - EIRELI,CONCHAS,9,2015,Grupo
35601108476,"J. C. CONSTRUCAO, COMERCIO E TRANSPORTES - EIRELI",MONTE MOR,9,2015,Grupo
35601108921,ZSG ACESSORIOS DE OPTICA EIRELI,RIBEIRAO PRETO,9,2015,Grupo
35601109651,LFCG 63 ADMINISTRACAO DE BENS PROPRIOS EIRELI,JUNDIAI,9,2015,Grupo
35601110926,ACEL ATENDIMENTO EMPRESARIAL EIRELI,SAO PAULO,9,2015,Grupo
35601111183,SELETO DISTRIBUIDORA E COMERCIO DE PRODUTOS EIRELI,SANTANA DE PARNAIBA,9,2015,Grupo
35601111426,"NOVECO INDUSTRIA E COMERCIO - EIRELI ""EM RECUPERACAO JUDICIAL""",BARUERI,9,2015,Grupo
35601111795,JUFER FERRO E ACO EIRELI,BARUERI,9,2015,Grupo
35601126831,NOVA SS PAES E DOCES EIRELI,BARUERI,9,2015,Grupo
35601127845,EP MUSIC GRAVADORA & PRODUTORA EIRELI,SAO PAULO,9,2015,Grupo
35601128477,PER FLEX COMERCIO REPRESENTACAO IMPORTACAO E EXPORTACAO DE METAIS SANITARIOS EIRELI,FERRAZ DE VASCONCELOS,9,2015,Grupo
35601128647,LANCHONETE BIRIBAR EIRELI,SAO PAULO,9,2015,Grupo
35601128922,ANA CICILIA RODRIGUES LOURENCO - EIRELI,MAUA,9,2015,Grupo
35601129210,SPAZIOLOG TRANSPORTES E ARMAZENS GERAIS EIRELI,MAUA,9,2015,Grupo
35601129716,MERCADO E DISTRIBUIDORA BIG EIRELI,SAO BERNARDO DO CAMPO,9,2015,Grupo
35601134485,BR PROMOLOG TRANSPORTES EIRELI,SAO PAULO,9,2015,Grupo
35601135031,BERRANTE DE PRATA COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,SAO PAULO,9,2015,Grupo
35601135155,RMA IMPORTADORA E EXPORTADORA EIRELI,SAO PAULO,9,2015,Grupo
35601135716,EMPREITEIRA ANA HUMMEL EIRELI,LORENA,9,2015,Grupo
35601136305,MULTIPLO18 CALCADOS E SERVICOS ADMINISTRATIVOS EIRELI,SAO PAULO,9,2015,Grupo
35601137522,"LOG TECH MKT EIRELI ""EM RECUPERACAO JUDICIAL""",CARAPICUIBA,9,2015,Grupo
35601138375,"JLE COMERCIO DE PRODUTOS EM GERAL EIRELI ""EM RECUPERACAO JUDICIAL""",CARAPICUIBA,9,2015,Grupo
35601139649,ADG ASSESSORIA EMPRESARIAL EIRELI,SAO CARLOS,9,2015,Grupo
35601139746,FLAVIO CHOHFI MALUF EIRELI,PIRACICABA,9,2015,Grupo
35601139754,THALITA ELIS BUCIOLOTI MALUF EIRELI,PIRACICABA,9,2015,Grupo
35601146581,"CLOVIS ATACADISTA EIRELI - ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,9,2015,Grupo
35601147137,VIVER PROPASSARO EIRELI,SAO PAULO,9,2015,Grupo
35601147170,DEDE BIG FISH BAZAR EIRELI,PRAIA GRANDE,9,2015,Grupo
35601147242,BRASIL DECOR MOVES E DECORACOES EIRELI,SAO PAULO,9,2015,Grupo
35601147382,SUNSHINE ASSESSORIA CONTABIL EIRELI,SAO PAULO,9,2015,Grupo
35601147391,QUASAR ADMINISTRACOES E PARTICIPACOES - EIRELI,JUNDIAI,9,2015,Grupo
35601147404,DUTRA SERVICOS MEDICOS EIRELI,SANTO ANDRE,9,2015,Grupo
35601147421,ARMORED SERVICOS DE LIMPEZA E PORTARIA EIRELI,SAO PAULO,9,2015,Grupo
35601147455,BREKAO FREIOS - EIRELI,SANTA BARBARA D'OESTE,9,2015,Grupo
35601147595,CAVALHEIRO PRODUCOES E EVENTOS EIRELI,CARAPICUIBA,9,2015,Grupo
35601147757,ENERLUX COMERCIO DE MATERIAIS EIRELI,SAO PAULO,9,2015,Grupo
35601147803,SELECT LIGHTING SERVICOS EM SISTEMA DE ILUMINACAO - EIRELI,CABREUVA,9,2015,Grupo
35601148061,ILUMINE-LIGHT COMERCIO DE ARTIGOS DE ILUMINACAO EIRELI,SANTO ANDRE,9,2015,Grupo
35601148591,M.A. SERVICOS ADMINISTRATIVOS - EIRELI,SAO PAULO,9,2015,Grupo
35601149075,"RBLP TREINAMENTO, RECRUTAMENTO E SELECAO DE EXECUTIVOS EIRELI",SAO PAULO,9,2015,Grupo
35601149369,CROSS LOOP - COMERCIO - CONSULTORIA E REPRESENTACAO EIRELI,SAO PAULO,9,2015,Grupo
35601149547,MS SERVICOS DE GESTAO EM ADMINISTRACAO E TERCEIRIZACAO EIRELI,SAO PAULO,9,2015,Grupo
35601150341,SR&G COMERCIO DOCES E SALGADOS - EIRELI,SAO PAULO,9,2015,Grupo
35601150995,YUKEI TEMAKERIA EIRELI,SAO PAULO,9,2015,Grupo
35601151011,JAWA - MANUTENCAO DE VALVULAS EIRELI,SOROCABA,9,2015,Grupo
35601151258,VICARDO EQUIPAMENTOS ELETRONICOS EIRELI,AMERICANA,9,2015,Grupo
35601151592,GC PRODUCOES E COMERCIALIZACAO EIRELI,SAO PAULO,9,2015,Grupo
35601151720,JES COMERCIO DE PLASTICOS - EIRELI,SAO PAULO,9,2015,Grupo
35601152351,SOFT GRAF EDITORA E PRODUTOS EIRELI,ARUJA,9,2015,Grupo
35601156071,S. V. PIZZAS EIRELI,SAO PAULO,9,2015,Grupo
35601156136,FENIX AUTOMOTIVE EIRELI,SAO PAULO,9,2015,Grupo
35601156322,CADASTRO UNIFICADO SICAF- ASSESSORIA E CONSULTORIA EIRELI,TABOAO DA SERRA,9,2015,Grupo
35601159003,MARYNNA BREAD EIRELI,GUARULHOS,9,2015,Grupo
35601161296,"VENEZA RESTAURANTE, CONVENI NCIA E SERVICOS EIRELI",SAO PAULO,9,2015,Grupo
35601161504,"VELHO VAMP SPORT PROMOCOES, IMAGEM E EVENTOS DESPORTIVOS EIRELI",SAO PAULO,9,2015,Grupo
35601161547,PVERGINELLI CONSULTORIA IMOBILIARIA & SERVICOS EIRELI,SAO PAULO,9,2015,Grupo
35601161814,LUCK EXPRESS TRANSPORTES E LOGISTICA EIRELI,OSASCO,9,2015,Grupo
35601162349,REPRIR REPRESENTACAO COMERCIAL EIRELI,SUZANO,9,2015,Grupo
35601162721,"LANCHONETE LIBERTAD EIRELI ""ATO CONSTITUTIVO SUSPENSO ADMINISTRATIVAMENTE""",SAO PAULO,9,2015,Grupo
35601162781,HENRIPLAST FABRICACAO ARTIGOS DE BORRACHA EIRELI,SAO PAULO,9,2015,Grupo
35601162888,CMY COMERCIAL PLASTICOS E PELICULAS EIRELI,SAO PAULO,9,2015,Grupo
35601163060,OBSERVE ASSESSORIA PRODUCAO DE EVENTOS LOCACAO DE EQUIPAMENTOS E COMERCIO DE ELETRONICOS EIRELI,SAO PAULO,9,2015,Grupo
35601169840,HOTEL CAMPESTRE ATIBAIA EIRELI,ATIBAIA,9,2015,Grupo
35601169866,ROGERIO SHIMURA PANIFICACAO E CONFEITARIA EIRELI,SAO PAULO,9,2015,Grupo
35601171747,PASTITEX MASSAS ALIMENTICIAS EIRELI,DIADEMA,9,2015,Grupo
35601172484,MORAES COMERCIO DE AGUA E GAS EIRELI,SAO PAULO,9,2015,Grupo
35601172689,LAVRADORES SERVICOS ADMINISTRATIVOS EIRELI,BARRETOS,9,2015,Grupo
