NIRE,Empresa,Município,Month,Year,Type
35101510232,ORLANDO BIBIANO,SANTOS,9,1957,Empresario
35101545907,TEREZINHA TONHONI FRIGO,SÃO JOSÉ DO RIO PARDO,9,1957,Empresario
35104964030,CAMILLO MARTINS DE SIQUEIRA,MOGI DAS CRUZES,9,1957,Empresario
35107259523,ESPOLIO DE MANUEL NUNEZ Y NUNEZ,SANTOS,9,1957,Empresario
35107583231,MILTON HELFENSTEIN,,9,1957,Empresario
35107996625,PAULO VIEIRA,SANTO ANDRÉ,9,1957,Empresario
35108313734,SAVERIO ROMANO,SÃO JOÃO DA BOA VISTA,9,1957,Empresario
35101510232,ORLANDO BIBIANO,SANTOS,9,1957,Empresario
35101545907,TEREZINHA TONHONI FRIGO,SÃO JOSÉ DO RIO PARDO,9,1957,Empresario
35104964030,CAMILLO MARTINS DE SIQUEIRA,MOGI DAS CRUZES,9,1957,Empresario
35107259523,ESPOLIO DE MANUEL NUNEZ Y NUNEZ,SANTOS,9,1957,Empresario
35107583231,MILTON HELFENSTEIN,,9,1957,Empresario
35107996625,PAULO VIEIRA,SANTO ANDRÉ,9,1957,Empresario
35108313734,SAVERIO ROMANO,SÃO JOÃO DA BOA VISTA,9,1957,Empresario
35300011279,BANCO SANTANDER BRASIL S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300019466,CHOCOLATES DIZIOLI S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300028805,AGRIMA EQUIPAMENTOS E MAQUINAS AGRICOLAS S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300054059,PEREIRA BRITO S/A. COMERCIO E INDUSTRIA.,SAO PAULO,9,1957,Sociedade por Acoes
35300059085,USINA MALUF S.A. ACUCAR E ALCOOL,SANTO ANTONIO DE POSSE,9,1957,Sociedade por Acoes
35300011279,BANCO SANTANDER BRASIL S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300019466,CHOCOLATES DIZIOLI S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300028805,AGRIMA EQUIPAMENTOS E MAQUINAS AGRICOLAS S.A.,SAO PAULO,9,1957,Sociedade por Acoes
35300054059,PEREIRA BRITO S/A. COMERCIO E INDUSTRIA.,SAO PAULO,9,1957,Sociedade por Acoes
35300059085,USINA MALUF S.A. ACUCAR E ALCOOL,SANTO ANTONIO DE POSSE,9,1957,Sociedade por Acoes
35500442681,MISSAK KAHVEGIAN FILHOS E CIA.,SAO PAULO,9,1957,Consorcio
35500442681,MISSAK KAHVEGIAN FILHOS E CIA.,SAO PAULO,9,1957,Consorcio
31500215311,,ARACATUBA,9,1957,Outros
35500009839,LAGO E CIA LTDA,TAUBATE,9,1957,Outros
35500593069,BERTINI E CIA.,JARDINOPOLIS,9,1957,Outros
31500215311,,ARACATUBA,9,1957,Outros
35500009839,LAGO E CIA LTDA,TAUBATE,9,1957,Outros
35500593069,BERTINI E CIA.,JARDINOPOLIS,9,1957,Outros
31207403550,,ARACATUBA,9,1957,Sociedade Limitada
35200814183,LIVRARIA DOS AMIGOS TAKAHASHI LTDA.,ARACATUBA,9,1957,Sociedade Limitada
35200833846,IMPORTADORA ROLFER DE ROLAMENTOS E FERRAMENTAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35200839941,EDIFIX SOCIEDADE DE ENGENHARIA LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35200885811,IMPEL INDUSTRIA DE MOVEIS PARA ESCRITORIO LTDA.,GUARULHOS,9,1957,Sociedade Limitada
35200895141,DOLARIA SANTO ANTONIO LTDA.,RIBEIRAO PRETO,9,1957,Sociedade Limitada
35200909061,MARTINI E CIA. LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35200943617,HELIO AMAYA E CIA. LTDA.,REGISTRO,9,1957,Sociedade Limitada
35200953019,PADARIA E CONFEITARIA ARGANIL LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35200953973,TOPAL INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201010762,PERFETTI VAN MELLE DISTRIBUIDORA LTDA.,CAJAMAR,9,1957,Sociedade Limitada
35201026961,ORGANIZACAO COMERCIAL ATLAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201026987,CYTIL ADMINISTRACAO DE IMOVEIS LTDA,BAURU,9,1957,Sociedade Limitada
35201045817,DROGARIA PEDROGAS LTDA. - M.E.,SAO PAULO,9,1957,Sociedade Limitada
35201097175,PANIFICADORA E CONFEITARIA PINHEIRENSE LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201141514,TRAVAGLINI ARTEFATOS METALICOS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201169273,AVENCA CONSULTORIA EMPRESARIAL E PESQUISA MERCADOLOGICA LTDA.,BARUERI,9,1957,Sociedade Limitada
35201170743,INDUSTRIA ELETRICA MARANGONI MARETTI LTDA.,MOGI-MIRIM,9,1957,Sociedade Limitada
35201174862,FIC EDITORA E PARTICIPACAO LTDA.,CAMPINAS,9,1957,Sociedade Limitada
35201177811,PADARIA E CONFEITARIA PRINCIPE DE SANTO AMARO LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201197242,PADARIA E CONFEITARIA ESTRELA DO DIA LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35201230215,SAKUSUKE NO CALCADOS E CONFECCOES LTDA.,ARACATUBA,9,1957,Sociedade Limitada
35202086614,DROGARIA EDUARDO LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35202180726,SILVA & SAMPAIO GAVIAO PEIXOTO LTDA,GAVIAO PEIXOTO,9,1957,Sociedade Limitada
35202187283,INDUSTRIA DE JOIAS DUQUE LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35202201146,FORD CREDIT SERVICOS DE ASSESSORIA E CONSULTORIA LTDA.,SAO BERNARDO DO CAMPO,9,1957,Sociedade Limitada
35202207985,V. PANUNCIO E CIA. LTDA.,BRAGANCA PAULISTA,9,1957,Sociedade Limitada
35202212261,EMPORIO PAULISTA LTDA.,OURINHOS,9,1957,Sociedade Limitada
35202242004,HIDRAULICA CONSERVADORA BRASILIA LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35202562106,D. N. BARBOZA COMERCIO DE BICICLETAS LTDA,SANTA BARBARA D'OESTE,9,1957,Sociedade Limitada
35202878022,RIOMAC COMERCIO DE MAQUINAS E ASSISTENCIA TECNICA LTDA,SAO PAULO,9,1957,Sociedade Limitada
35202918342,BEGOSSO E BEGOSSO LTDA.,CANDIDO MOTA,9,1957,Sociedade Limitada
35203542125,KATUHIRO OYAMA & NETO COMERCIO DE PECAS PARA BICICLETAS E MOTOCICLETAS LIMITADA,SAO JOSE DO RIO PRETO,9,1957,Sociedade Limitada
35204505576,CARLOS ALBERTO DA SILVA E CIA. LTDA. - M.E.,SAO BERNARDO DO CAMPO,9,1957,Sociedade Limitada
35204842076,FARMACIA DROGA ZERO LTDA. - M.E.,ARARAQUARA,9,1957,Sociedade Limitada
35205383482,INDUSTRIA TEXTIL RUDGE LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35205545041,INDUSTRIA DE TERMOMETROS E MANOMETROS TEMPER UNIAO LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35205582311,IRMAOS CASSANO TRANSPORTES LTDA,SALTINHO,9,1957,Sociedade Limitada
35205780783,USINA SANTA MONICA LTDA.,SUZANO,9,1957,Sociedade Limitada
35206678982,SCHMID MAYER AUTO MECANICA E PECAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35206925840,COMERCIO E TRANSPORTES BECCARI LTDA.,INDAIATUBA,9,1957,Sociedade Limitada
35210826907,LUCKY SOUND SYSTEM E ACESSORIOS LTDA,SAO PAULO,9,1957,Sociedade Limitada
35210832702,INDUSTRIA E COMERCIO DE PAES CACIQUE LTDA.,DIADEMA,9,1957,Sociedade Limitada
35210833687,GOMES & CESAR DISTRIBUIDOR DE AUTO PECAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210836121,R.D.S. TRANSPORTES LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210836490,RIGHSBEL - COMERCIO DE COSMETICOS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210837615,BREDA & MARTINS LTDA.,MARILIA,9,1957,Sociedade Limitada
35210839308,FAVERO ADMINISTRACAO DE IMOVEIS E PARTICIPACOES LTDA.,AMERICANA,9,1957,Sociedade Limitada
35210840918,BAR E RESTAURANTE DUDI LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210842775,NICASTRO MODA LTDA.,CARAPICUIBA,9,1957,Sociedade Limitada
35210844590,CAESAR RUFFINI BIJOUTERIAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210846886,RIVERAS REFEICOES COLETIVAS LTDA.,AMERICANA,9,1957,Sociedade Limitada
35210850123,LEGION COMERCIAL E DISTRIBUIDORA DE ALIMENTOS E MERCADORIAS LTDA,SAO PAULO,9,1957,Sociedade Limitada
35210851502,BAR E MERCEARIA ADAMIR LTDA.,GUARULHOS,9,1957,Sociedade Limitada
35210853041,CLER COMERCIO E CONSTRUCOES LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210859023,WORLD VIDEO LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210863586,ELITE AUTOMOVEIS LTDA,RIBEIRAO PRETO,9,1957,Sociedade Limitada
35210836490,RIGHSBEL - COMERCIO DE COSMETICOS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210837615,BREDA & MARTINS LTDA.,MARILIA,9,1957,Sociedade Limitada
35210839308,FAVERO ADMINISTRACAO DE IMOVEIS E PARTICIPACOES LTDA.,AMERICANA,9,1957,Sociedade Limitada
35210840918,BAR E RESTAURANTE DUDI LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210842775,NICASTRO MODA LTDA.,CARAPICUIBA,9,1957,Sociedade Limitada
35210844590,CAESAR RUFFINI BIJOUTERIAS LTDA.,SAO PAULO,9,1957,Sociedade Limitada
35210846886,RIVERAS REFEICOES COLETIVAS LTDA.,AMERICANA,9,1957,Sociedade Limitada
35210850123,LEGION COMERCIAL E DISTRIBUIDORA DE ALIMENTOS E MERCADORIAS LTDA,SAO PAULO,9,1957,Sociedade Limitada
35210851502,BAR E MERCEARIA ADAMIR LTDA.,GUARULHOS,9,1957,Sociedade Limitada
