NIRE,Empresa,Município,Month,Year,Type
35101459989,CARLOS ALBERTO ROSA JUNDIAI,JUNDIAÍ,4,1982,Empresario
35101460065,OSVALDO BEGA JUNIOR,IPIGUÁ,4,1982,Empresario
35101460081,J A DOS SANTOS AVARE,ÁGUAS DE SANTA BÁRBARA,4,1982,Empresario
35101460243,ODAIR CAETANO DE OLIVEIRA,EMBU-GUAÇU,4,1982,Empresario
35101460391,JOSE N. NAKAMURA,,4,1982,Empresario
35101460529,LEVI PEREIRA ARMAZEM,INDAIATUBA,4,1982,Empresario
35101460561,FIDELINO FRANCISCO DE SOUZA,PROMISSÃO,4,1982,Empresario
35101460731,E SANTIAGO,MAUÁ,4,1982,Empresario
35101460936,TIBURCIO JOAO DOS SANTOS,,4,1982,Empresario
35101461126,PEDRO CAZELA,,4,1982,Empresario
35101461258,OSVALDO CAMARGO MERCEARIA,SÃO PAULO,4,1982,Empresario
35101461274,ARGEMIRO PUPO FERREIRA,,4,1982,Empresario
35101461282,MARIA COELHO DE ARAUJO,SÃO PAULO,4,1982,Empresario
35101461321,LUIZ MAIA,SUZANO,4,1982,Empresario
35101461339,JOAO EMILIO LEITE,,4,1982,Empresario
35101461347,MARIO KEIGO NAKAMURA,JACAREÍ,4,1982,Empresario
35101461371,JOARI TEODORO DA SILVA BAZAR,,4,1982,Empresario
35101461410,FRANCISCO CARLOS VIEIRA MERCADO,SÃO PAULO,4,1982,Empresario
35101461461,FERNANDO FRANCISCO MILANEZ,SÃO PAULO,4,1982,Empresario
35101461754,BENEDICTO ROA LAURIE,SÃO PAULO,4,1982,Empresario
35101461801,HELIA FERRI CEREDA,SÃO CARLOS,4,1982,Empresario
35101461827,TELMA SOARES SOUZA,SÃO PAULO,4,1982,Empresario
35101461908,ANTONIO MARQUES VALENTE.,SANTO ANDRÉ,4,1982,Empresario
35101462068,ANTONIO GERMENES,ITU,4,1982,Empresario
35101462114,DIRCE FERNANDES FERREIRA,FRANCA,4,1982,Empresario
35101462220,JOSE VICENTE FILHO BAR E LANCHES J.W.,,4,1982,Empresario
35101462432,ANTONIO TOUFIC DARIDO,,4,1982,Empresario
35101462611,WAGNER CORDOVA,NOVA GRANADA,4,1982,Empresario
35101462637,LAURA EMIKO YAMAGUCHI,SÃO PAULO,4,1982,Empresario
35101462661,PAULO JOSE PENALVA MANCINI,,4,1982,Empresario
35101462688,JEFFERSON ALVARES DO AMARAL,,4,1982,Empresario
35101462696,FRANK L SANCHEZ,OURINHOS,4,1982,Empresario
35101462742,MARIA SOUZA BRAGA,AMERICANA,4,1982,Empresario
35101462823,JOSE OLIVEIRA AGUIAR,,4,1982,Empresario
35101462955,PEDRO FERNANDO DA COSTA MERCEARIA,SÃO BENTO DO SAPUCAÍ,4,1982,Empresario
35101463242,ORLANDO RUBIN DE TOLEDO EMPORIO,PINHALZINHO,4,1982,Empresario
35101463269,IZABEL ALVES BISPO,PERUÍBE,4,1982,Empresario
35101463439,JOSE CARLOS CAPUTTO,SÃO PAULO,4,1982,Empresario
35101463455,GILBERTO LUIZ VAZ,ITATIBA,4,1982,Empresario
35101463471,ALCIDES HIDEO HIGASHI,PIRACICABA,4,1982,Empresario
35101463480,ROSANE SIMAO FERREIRA LEITE AQUINO,,4,1982,Empresario
35101463498,ZELIA DA CONCEICAO DA SILVA,GUARATINGUETÁ,4,1982,Empresario
35101463561,OSCAR PROCOPIO VARGAS,SANTOS,4,1982,Empresario
35101463595,MARIA ALBERTINA GOMES,,4,1982,Empresario
35101463617,GILBERTO FERRITE PEREIRA,PENÁPOLIS,4,1982,Empresario
35101463781,ADENIR DA SILVA FREIRE,UBATUBA,4,1982,Empresario
35101463838,RAIMUNDO FRANCISCO DA SILVA FEIRANTE,SÃO PAULO,4,1982,Empresario
35101463846,JOSE DOGMAR DE CASTRO OLIVEIRA,,4,1982,Empresario
35101464061,CLEMENTE MIQUELAO,SANTO ANDRÉ,4,1982,Empresario
35101464125,ARGYRIOS GEORGIOS TZAVELLAS,OSASCO,4,1982,Empresario
35101464206,VANDERLEY MARINO,OLÍMPIA,4,1982,Empresario
35101464338,ARLINDO ROGERIO,,4,1982,Empresario
35101464354,NIDOVAL MORESSI,BOTUCATU,4,1982,Empresario
35101464362,JOSE FERNANDO MILANI,,4,1982,Empresario
35101464591,TOSHIHARU OMIYA,SÃO PAULO,4,1982,Empresario
35101464656,JOSE BIDO,OLÍMPIA,4,1982,Empresario
35101464672,AMAURY ROMAGNOLI,GUARARAPES,4,1982,Empresario
35103678416,SALVADOR PANZA FILHO,SÃO PAULO,4,1982,Empresario
35101463781,ADENIR DA SILVA FREIRE,UBATUBA,4,1982,Empresario
35101463838,RAIMUNDO FRANCISCO DA SILVA FEIRANTE,SÃO PAULO,4,1982,Empresario
35101463846,JOSE DOGMAR DE CASTRO OLIVEIRA,,4,1982,Empresario
35101464061,CLEMENTE MIQUELAO,SANTO ANDRÉ,4,1982,Empresario
35101464125,ARGYRIOS GEORGIOS TZAVELLAS,OSASCO,4,1982,Empresario
35101464206,VANDERLEY MARINO,OLÍMPIA,4,1982,Empresario
35101464338,ARLINDO ROGERIO,,4,1982,Empresario
35101464354,NIDOVAL MORESSI,BOTUCATU,4,1982,Empresario
35101464362,JOSE FERNANDO MILANI,,4,1982,Empresario
35101464591,TOSHIHARU OMIYA,SÃO PAULO,4,1982,Empresario
35101464656,JOSE BIDO,OLÍMPIA,4,1982,Empresario
35101464672,AMAURY ROMAGNOLI,GUARARAPES,4,1982,Empresario
35103678416,SALVADOR PANZA FILHO,SÃO PAULO,4,1982,Empresario
35300090829,TECTRAN INDUSTRIA E COMERCIO S.A.,SAO JOSE DOS CAMPOS,4,1982,Sociedade por Acoes
35300090837,GESTAFIN CONSULTORIA ASSESSORIA ADMINISTRACAO E PARTICIPACOES S.A.,SAO PAULO,4,1982,Sociedade por Acoes
35300090853,RETINA EMPREENDIMENTOS INTEGRADOS S.A.,SAO PAULO,4,1982,Sociedade por Acoes
35300090829,TECTRAN INDUSTRIA E COMERCIO S.A.,SAO JOSE DOS CAMPOS,4,1982,Sociedade por Acoes
35300090837,GESTAFIN CONSULTORIA ASSESSORIA ADMINISTRACAO E PARTICIPACOES S.A.,SAO PAULO,4,1982,Sociedade por Acoes
35300090853,RETINA EMPREENDIMENTOS INTEGRADOS S.A.,SAO PAULO,4,1982,Sociedade por Acoes
26201858292,,LIMEIRA,4,1982,Sociedade Limitada
35200168800,COMERCIAL POMPEIA LTDA.,SANTOS,4,1982,Sociedade Limitada
35200364161,TINTEX PIRACICABA LTDA.,PIRACICABA,4,1982,Sociedade Limitada
35200540628,NARESSI - MANUTENCAO E REPARACAO DE VEICULOS LTDA,MOGI-GUACU,4,1982,Sociedade Limitada
35200606769,ANDRE LUIZ MODAS E PRESENTES LTDA.,SAO JOSE DOS CAMPOS,4,1982,Sociedade Limitada
35200659994,SISTEMA BRASIL DE EMPREENDIMENTOS COMERCIAIS E ORIENTACAO EDUCACIONAL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35200952306,SUCO E LANCHONETE IRMAOS CORAGEM LTDA,SAO PAULO,4,1982,Sociedade Limitada
35200991824,DATAROAD EQUIPAMENTOS ELETRONICOS LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201001496,ASTELIN-LIMEL MAQUINAS E EQUIPAMENTOS LTDA,ARACARIGUAMA,4,1982,Sociedade Limitada
35201029617,CD NEWS DISCOS LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201140062,EROTIC MOTEL LTDA.,COTIA,4,1982,Sociedade Limitada
35201140496,AUTO POSTO SEPOL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201140534,NOBRE E NOBRE LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201140763,ELECTRA PRODUTOS PARA PROCESSAMENTO DE DADOS LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201141182,FILOMELO BAR E BILHAR LTDA. - M.E.,SANTA ISABEL,4,1982,Sociedade Limitada
35201141191,EMPORIO TRAMUTOLA LTDA. - M.E.,SAO PAULO,4,1982,Sociedade Limitada
35201141751,PIRAMIDE ENGENHARIA E CONSTRUCOES INDUSTRIAIS E COMERCIO LTDA,SAO JOSE DOS CAMPOS,4,1982,Sociedade Limitada
35201141948,KERAMCHEMIE INSTALACOES INDUSTRIAIS LTDA.,GUARULHOS,4,1982,Sociedade Limitada
35201142251,AUTO POSTO OITENTA E DOIS LTDA.,ITU,4,1982,Sociedade Limitada
35201142561,GEORGES JAMIL EL KHOURI E CIA. LTDA. - M.E.,SAO JOSE DO RIO PARDO,4,1982,Sociedade Limitada
35201142791,FIGGIE DO BRASIL INDUSTRIA E COMERCIO LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201500051,PASCOTTO & BERTELLI LTDA.,MARILIA,4,1982,Sociedade Limitada
35201639130,R. FABRICIO E CIA. LTDA.,SALTO,4,1982,Sociedade Limitada
35201789557,PANIFICADORA MINERVA DE PARAGUACU LTDA. - M.E.,PARAGUACU PAULISTA,4,1982,Sociedade Limitada
35201789565,MASSOCO - CONSTRUCOES E TERRAPLENAGEM LTDA.,CAIEIRAS,4,1982,Sociedade Limitada
35201789590,CINE FOTO SAO PAULO LTDA.,PRAIA GRANDE,4,1982,Sociedade Limitada
35201789603,MARIANO COMERCIO DE EMBALAGENS LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201789611,METALQUIP - INDUSTRIA METALURGICA LTDA EPP,CATANDUVA,4,1982,Sociedade Limitada
35201789654,ELITE COMERCIO DE FRANGOS LTDA.,LENCOIS PAULISTA,4,1982,Sociedade Limitada
35201789662,COMERCIO DE OLEOS LUBRIFICANTES BEIRA LITORAL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201789689,URV PARTICIPACOES LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201789697,ELETRO FUSI INDUSTRIA ELETROMETALURGICA LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201789727,CHIACCHIO JAU COMERCIO DE VEICULOS LTDA.,JAU,4,1982,Sociedade Limitada
35201789751,SANT'ANNA E ESCUER LTDA,BRAGANCA PAULISTA,4,1982,Sociedade Limitada
35201789794,ROBOMAR LANCHES SOCIEDADE LIMITADA,SAO PAULO,4,1982,Sociedade Limitada
35201789816,HILGET CONSULTORIA ASSESSORIA E PRODUCAO MUSICAL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201789859,BAR DO CRIDAO LTDA.,PIRACICABA,4,1982,Sociedade Limitada
35201789891,CYRANDA CYRANDINHA BRINQUEDOS E ROUPAS LTDA. - M.E.,SAO PAULO,4,1982,Sociedade Limitada
35201789913,"SOROMED IND.FARM.QUIM.E BIOLOGICA LTDA.""CANC.INATIVIDADE""",SAO PAULO,4,1982,Sociedade Limitada
35201790008,INDUSTRIA E COMERCIO DE RETIFICADORES AOKI LTDA,SAO PAULO,4,1982,Sociedade Limitada
35201790016,RORGER'S CONFECCOES LTDA. - M.E.,SAO PAULO,4,1982,Sociedade Limitada
35201790091,MERCEARIA SIQUEIRA CAMPOS LTDA,SAO PAULO,4,1982,Sociedade Limitada
35201790113,MERCEARIA JOSE NUNES LTDA. - M.E.,CAPIVARI,4,1982,Sociedade Limitada
35201790121,INDUSTRIA METALURGICA SEREP LTDA.,SAO CAETANO DO SUL,4,1982,Sociedade Limitada
35201790148,ANTIQUARIO FAKIANI LTDA.,CAMPINAS,4,1982,Sociedade Limitada
35201790199,IRMAOS PASCOALETE LTDA.,SAO JOAO DO PAU D ALHO,4,1982,Sociedade Limitada
35201790237,J.D. JOAO DONATO COMUNICACAO MARKETING LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201790270,OTICA E RELOJOARIA TEKA LTDA. - M.E.,SAO BERNARDO DO CAMPO,4,1982,Sociedade Limitada
35201790288,POLIMERO DO BRASIL INDUSTRIA E COMERCIO DE PLASTICOS LTDA.,DIADEMA,4,1982,Sociedade Limitada
35201790318,JORNAL DE LIMEIRA LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201790326,LAVE MAQ INDUSTRIA DE MAQUINAS DE LAVAR ROUPAS LTDA.,LIMEIRA,4,1982,Sociedade Limitada
35201790334,STRAGLIOTTO & STRAGLIOTTO LTDA.,LIMEIRA,4,1982,Sociedade Limitada
35201790369,JERONIMA MANDETTA COMERCIO DE MASSAS E ALIMENTOS LTDA,SAO PAULO,4,1982,Sociedade Limitada
35201790377,BIG CONSTRUTORA E INCORPORADORA LTDA.,SAO JOSE DOS CAMPOS,4,1982,Sociedade Limitada
35201790431,EXTASY COMERCIAL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201790440,COMERCIAL E CONSTRUTORA VENDRA LTDA,ARACOIABA DA SERRA,4,1982,Sociedade Limitada
35201790474,COMERCIO DE COLCHOES E TRAVESSEIROS SONOFLEX LTDA. - M.E.,SAO PAULO,4,1982,Sociedade Limitada
35201790482,SUPERMERCADO SULETE LTDA,SAO PAULO,4,1982,Sociedade Limitada
35201790491,BAR E MERCEARIA HELENITA LTDA. - M.E.,SAO PAULO,4,1982,Sociedade Limitada
35201790504,BAR E PETISCOS UNIAO BANDEIRANTES LTDA,SAO PAULO,4,1982,Sociedade Limitada
35201790563,AMBRIZI E AMBRIZI LTDA.,JUNDIAI,4,1982,Sociedade Limitada
35201790636,RAMOS E BARBOSA LTDA. - M.E.,SOROCABA,4,1982,Sociedade Limitada
35201790687,MAGAZINE NAIR LTDA.,SANTA ISABEL,4,1982,Sociedade Limitada
35201790776,ESSENCIAL DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA,AMERICANA,4,1982,Sociedade Limitada
35201790792,PARTNER CONSTRUTORA E INCORPORADORA LTDA.,PINDAMONHANGABA,4,1982,Sociedade Limitada
35201790806,COMERCIO DE CALCADOS BELLINI LTDA,ITAPIRA,4,1982,Sociedade Limitada
35201790831,TRANS BUSSAN DO BRASIL LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201790911,PNEUS GOUVEIA COMERCIO E SERVICOS LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201790920,EURIPEDES ALBARDEIRO SOBRINHO & CIA. LTDA.,PORTO FERREIRA,4,1982,Sociedade Limitada
35201790962,S.M. E H.T. INDUSTRIA E COMERCIO DE CONFECCOES LTDA.,OSASCO,4,1982,Sociedade Limitada
35201790971,CASA NOVA VEICULOS LTDA. - M.E.,SANTO ANDRE,4,1982,Sociedade Limitada
35201791039,FRIGONOVO COMERCIO DE CARNES LTDA,BOM JESUS DOS PERDOES,4,1982,Sociedade Limitada
35201791055,TELEMONTA TELECOMUNICACOES LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201791098,TROFA PLASTIC LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201791128,JARDIM NATAL - COMERCIO DE MATERIAS PARA CONSTRUCAO LTDA.,SUZANO,4,1982,Sociedade Limitada
35201791152,OBBA COMERCIO DE PRODUTOS IN NATURA LTDA.,SAO PAULO,4,1982,Sociedade Limitada
35201791161,COMERCIO DE CONFECCOES W.S. CAMARGO LTDA.,ITAPETININGA,4,1982,Sociedade Limitada
35201791187,BAR E LANCHES NOVA TREZE LTDA.,SAO PAULO,4,1982,Sociedade Limitada
