NIRE,Empresa,Município,Month,Year,Type
35300139101,PARINCORP S/A,SAO PAULO,6,1994,Sociedade por Acoes
35300139127,AVAL S.A. ADMINISTRACAO DE BENS E COMERCIO,SAO PAULO,6,1994,Sociedade por Acoes
35300139135,AGROBOLSA S A,SAO PAULO,6,1994,Sociedade por Acoes
35300139143,BPI S/A BOLSA ELETRONICA DE PRODUTOS INDUSTRIALIZADOS,SAO PAULO,6,1994,Sociedade por Acoes
35300139151,JULIO SIMOES PARTICIPACOES S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139160,BIG-PARTICIPACOES S/A.,CERQUEIRA CESAR,6,1994,Sociedade por Acoes
35300139178,DRAKA COMTEQ CABOS BRASIL S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139194,UNION CARBIDE DO BRASIL S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139208,IFFB COMUNICACOES S/A,SAO PAULO,6,1994,Sociedade por Acoes
35300139216,MELPAPER S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139224,MEG LESTE HOSPITALAR S/A,SAO PAULO,6,1994,Sociedade por Acoes
35300139232,CESVI BRASIL S.A. CENTRO DE EXPERIMENTACAO E SEGURANCA VIARIA,SAO PAULO,6,1994,Sociedade por Acoes
35300139241,NOVAPAN EMBALAGENS S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139259,FINYL S/A,AMERICANA,6,1994,Sociedade por Acoes
35300139275,GRADUAL PARTICIPACOES S/A,SAO PAULO,6,1994,Sociedade por Acoes
35300139283,EMPRESA PAULISTA DE SERVICOS AMBIENTAIS S/A - EPSA,SAO PAULO,6,1994,Sociedade por Acoes
35300139291,ITAU UNIBANCO CONSULTORIA S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139305,INBRAC CABOS S.A.,SANTA BRANCA,6,1994,Sociedade por Acoes
35300139313,IMBRAC COMPONENTES S.A.,SAO PAULO,6,1994,Sociedade por Acoes
35300139321,COMMANDER AUTO PECAS S.A.,DIADEMA,6,1994,Sociedade por Acoes
35212346228,COISA GOSTOSA FRIOS E LATICINIOS LTDA,SAO BERNARDO DO CAMPO,6,1994,Cooperativa
35400024658,COOPERDATA ADM E PROJ-COOPERATIVA DE PREST DE SERV EM TECNOLOGIA DA INFORMACAO E EM DESENV E ADM DE PROJ TECN.,SANTANA DE PARNAIBA,6,1994,Cooperativa
35400024666,TRANSCOMED SOCIEDADE COOPERATIVA DE ASSISTENCIA MEDICA AOS TRABALHADORES DO TRANSPORTE.,SAO PAULO,6,1994,Cooperativa
35400024674,UNIODONTO DE AVARE - COOPERATIVA ODONTOLOGICA,AVARE,6,1994,Cooperativa
35400024682,COOPERATIVA HABITACIONAL DOS FUNCIONARIOS PUBLICOS FEDERAIS COOPERAL,SANTOS,6,1994,Cooperativa
35400024691,COOPERATIVA HABITACIONAL DOS FUNCIONARIOS E SERVIDORES DO PODER JUDICIARIO DO ESTADO DE SAO PAULO,SAO VICENTE,6,1994,Cooperativa
35400024704,COOPERMEDIC DE SAO PAULO - SOCIEDADE COOPERATIVA DE TRABALHO MEDICO.,SAO PAULO,6,1994,Cooperativa
35400024712,COOPERATIVA HABITACIONAL NOSSO LAR DA BAIXADA SANTISTA,SAO VICENTE,6,1994,Cooperativa
35400024721,COOPERATIVA HABITACIONAL FLOR DO LESTE,SAO PAULO,6,1994,Cooperativa
35400024739,UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA,CACAPAVA,6,1994,Cooperativa
35400024747,COSEAT - SP COOPERATIVA DE SEGURANCA E APOIO AO TRABALHADOR DO TRANSPORTE DO ESTADO DE SAO PAULO,POA,6,1994,Cooperativa
35400024828,COOPERATIVA DE HABITACAO E ALIMENTOS DO ESTADO DE SAO PAULO COHAESP,SAO PAULO,6,1994,Cooperativa
35212346228,COISA GOSTOSA FRIOS E LATICINIOS LTDA,SAO BERNARDO DO CAMPO,6,1994,Cooperativa
35400024658,COOPERDATA ADM E PROJ-COOPERATIVA DE PREST DE SERV EM TECNOLOGIA DA INFORMACAO E EM DESENV E ADM DE PROJ TECN.,SANTANA DE PARNAIBA,6,1994,Cooperativa
35400024666,TRANSCOMED SOCIEDADE COOPERATIVA DE ASSISTENCIA MEDICA AOS TRABALHADORES DO TRANSPORTE.,SAO PAULO,6,1994,Cooperativa
35400024674,UNIODONTO DE AVARE - COOPERATIVA ODONTOLOGICA,AVARE,6,1994,Cooperativa
35400024682,COOPERATIVA HABITACIONAL DOS FUNCIONARIOS PUBLICOS FEDERAIS COOPERAL,SANTOS,6,1994,Cooperativa
35400024691,COOPERATIVA HABITACIONAL DOS FUNCIONARIOS E SERVIDORES DO PODER JUDICIARIO DO ESTADO DE SAO PAULO,SAO VICENTE,6,1994,Cooperativa
35400024704,COOPERMEDIC DE SAO PAULO - SOCIEDADE COOPERATIVA DE TRABALHO MEDICO.,SAO PAULO,6,1994,Cooperativa
35400024712,COOPERATIVA HABITACIONAL NOSSO LAR DA BAIXADA SANTISTA,SAO VICENTE,6,1994,Cooperativa
35400024721,COOPERATIVA HABITACIONAL FLOR DO LESTE,SAO PAULO,6,1994,Cooperativa
35400024739,UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA,CACAPAVA,6,1994,Cooperativa
35400024747,COSEAT - SP COOPERATIVA DE SEGURANCA E APOIO AO TRABALHADOR DO TRANSPORTE DO ESTADO DE SAO PAULO,POA,6,1994,Cooperativa
35400024828,COOPERATIVA DE HABITACAO E ALIMENTOS DO ESTADO DE SAO PAULO COHAESP,SAO PAULO,6,1994,Cooperativa
35500022037,CONSORCIO ULTRATEC / F.FW,SAO PAULO,6,1994,Consorcio
35500022045,CONSORCIO VIDEOSAN-SANIT,SAO PAULO,6,1994,Consorcio
35500022053,CONSORCIO G.B. A.D.P. BRASANITAS,GUARULHOS,6,1994,Consorcio
35500022061,CONSORCIO PLANO 100 SIMAO.,SAO PAULO,6,1994,Consorcio
35500022070,CONSORCIO PLANO 100 - BHM,SAO PAULO,6,1994,Consorcio
35500022096,CONSORCIO FOLHA TELESIS,SAO PAULO,6,1994,Consorcio
35500022100,ADE CONSORCIO,BARUERI,6,1994,Consorcio
35500022118,CONSORCIO MULTISERVICE HIDROGESP,SAO PAULO,6,1994,Consorcio
35500022126,CONSORCIO ULTRATEC CONSTRUTEL WIREX,SAO PAULO,6,1994,Consorcio
35500022134,CONSORCIO PLANO 100 - PONTA.,SAO PAULO,6,1994,Consorcio
35500022142,CONSORCIO TURQUESA,SAO PAULO,6,1994,Consorcio
35500022151,CONSORCIO ULTRATEC/UTC,SAO PAULO,6,1994,Consorcio
35500022037,CONSORCIO ULTRATEC / F.FW,SAO PAULO,6,1994,Consorcio
35500022045,CONSORCIO VIDEOSAN-SANIT,SAO PAULO,6,1994,Consorcio
35500022053,CONSORCIO G.B. A.D.P. BRASANITAS,GUARULHOS,6,1994,Consorcio
35500022061,CONSORCIO PLANO 100 SIMAO.,SAO PAULO,6,1994,Consorcio
