NIRE,Empresa,Município,Month,Year,Type
35109372777,ILARINO DE SOUZA.,SÃO PAULO,7,1997,Empresario
35115271839,SEBASTIAO JORGE DE SOUSA OSASCO,OSASCO,7,1997,Empresario
35115276679,IVONE DE CASTRO,LIMEIRA,7,1997,Empresario
35115276687,ROSA MARIA ESCAMANHANI TREVIZANUTO DROGARIA,AMERICANA,7,1997,Empresario
35115276695,VALDOMIRO GUELERE SUMARE,SUMARÉ,7,1997,Empresario
35115276709,SILVANA MARI DA SILVA,SÃO PAULO,7,1997,Empresario
35115276717,VINICIUS RODRIGUES DOS SANTOS INFORMATICA,SÃO VICENTE,7,1997,Empresario
35115276725,JAIR DIAS TINOCO,SANTOS,7,1997,Empresario
35115276733,MARCIO APARECIDO DE SOUZA VIEGAS,CERQUILHO,7,1997,Empresario
35115276741,ELIANA A. DE OLIVEIRA,PEDREIRA,7,1997,Empresario
35115276750,JOSE EDILSON DE WERNEKE ITARARE,ITARARÉ,7,1997,Empresario
35115276768,ANA MARIA LOPES GENEROSO,ITARARÉ,7,1997,Empresario
35115276776,ALVARO AUGUSTO RODRIGUES,CONCHAS,7,1997,Empresario
35115276784,M.H. SPINELLI,SANTOS,7,1997,Empresario
35115276792,FRANCISCO ALIPIO DE ALMEIDA PRADO SOBRINHO,JAÚ,7,1997,Empresario
35115276806,ANA APARECIDA DA SILVA MATZUMURA,RINCÃO,7,1997,Empresario
35115276814,AUREA SILVA EDUARDO,IGARAPAVA,7,1997,Empresario
35115276822,JOSE PELIPECKI PERUIBE,PERUÍBE,7,1997,Empresario
35115276831,DORACI CERRATO REQUENA,SANTO ANDRÉ,7,1997,Empresario
35115276849,LAURA LINA DA SILVA,SÃO PAULO,7,1997,Empresario
35115276857,MARIA APARECIDA DE ALMEIDA SOARES,JAÚ,7,1997,Empresario
35115276865,JOSE GOMES DA CUNHA BAURU,BAURU,7,1997,Empresario
35115276873,SIRLEI APARECIDA SOARES,BARRETOS,7,1997,Empresario
35115276881,PAULA CASTILHO CHAVES,RIBEIRÃO PRETO,7,1997,Empresario
35115276890,RODRIGO ACAIABE DIAS,SANTO ANTÔNIO DO JARDIM,7,1997,Empresario
35115276903,ANTONIO CARLOS LEO PADILHA,SÃO PEDRO DO TURVO,7,1997,Empresario
35115276911,JOSE LUIS DE OLIVEIRA PRADO,ATIBAIA,7,1997,Empresario
35115276920,VERA LUCIA DIAS CORREA,ITAPETININGA,7,1997,Empresario
35115276938,NILTON JOSE LEME GUARARAPES,BENTO DE ABREU,7,1997,Empresario
35115276946,ELIZEU V. PAUVELHO,MARACAÍ,7,1997,Empresario
35115276954,ROSANA MARTINS BOCONCELLO BAURU,BAURU,7,1997,Empresario
35115276962,RICARDO KUMAZAWA BIRIGUI,BIRIGÜI,7,1997,Empresario
35115276971,EDSON MORENO ARACATUBA,ARAÇATUBA,7,1997,Empresario
35115276989,CLAUDEMIR BERNARDES TAQUARITINGA,TAQUARITINGA,7,1997,Empresario
35115276997,JOSE ALFREDO RIBEIRO - CANTINA,SÃO PAULO,7,1997,Empresario
35115277004,RONALDO ABRAHAO,,7,1997,Empresario
35115277012,MARIO AUGUSTO GONCALVES SOARES,SÃO PAULO,7,1997,Empresario
35115277021,ROBERTO CAMISOTTI,SÃO PAULO,7,1997,Empresario
35115277039,EVANILDE BEZERRA LIMA BERNARDINELLI PROMISSAO,PROMISSÃO,7,1997,Empresario
35115277047,GEORGE AUGUSTO VILLELA,SOROCABA,7,1997,Empresario
35115277055,REGINA CELIA DA CORTE NASCIMENTO DA SILVA SOROCABA,SOROCABA,7,1997,Empresario
35115277063,MARIA HELENA ALVES COIGNAT,SOROCABA,7,1997,Empresario
35115277071,NEUZA BUENO RODRIGUES,SOROCABA,7,1997,Empresario
35115277080,ANTONIO BODO FILHO,TUPÃ,7,1997,Empresario
35115277098,ADRIANA SAYURI HAJIME DE OLIVEIRA PROMISSAO,PROMISSÃO,7,1997,Empresario
35115276954,ROSANA MARTINS BOCONCELLO BAURU,BAURU,7,1997,Empresario
35115276962,RICARDO KUMAZAWA BIRIGUI,BIRIGÜI,7,1997,Empresario
35115276971,EDSON MORENO ARACATUBA,ARAÇATUBA,7,1997,Empresario
35115276989,CLAUDEMIR BERNARDES TAQUARITINGA,TAQUARITINGA,7,1997,Empresario
35115276997,JOSE ALFREDO RIBEIRO - CANTINA,SÃO PAULO,7,1997,Empresario
35115277004,RONALDO ABRAHAO,,7,1997,Empresario
35115277012,MARIO AUGUSTO GONCALVES SOARES,SÃO PAULO,7,1997,Empresario
35115277021,ROBERTO CAMISOTTI,SÃO PAULO,7,1997,Empresario
35115277039,EVANILDE BEZERRA LIMA BERNARDINELLI PROMISSAO,PROMISSÃO,7,1997,Empresario
35115277047,GEORGE AUGUSTO VILLELA,SOROCABA,7,1997,Empresario
35115277055,REGINA CELIA DA CORTE NASCIMENTO DA SILVA SOROCABA,SOROCABA,7,1997,Empresario
35115277063,MARIA HELENA ALVES COIGNAT,SOROCABA,7,1997,Empresario
35115277071,NEUZA BUENO RODRIGUES,SOROCABA,7,1997,Empresario
35115277080,ANTONIO BODO FILHO,TUPÃ,7,1997,Empresario
35115277098,ADRIANA SAYURI HAJIME DE OLIVEIRA PROMISSAO,PROMISSÃO,7,1997,Empresario
35115277250,PAULO EDUARDO LIMA CHAGAS,SÃO PAULO,7,1997,Empresario
35115277268,MARCIA DE FATIMA SAVOINE,SÃO JOSÉ DO RIO PRETO,7,1997,Empresario
35115277276,SUELI MARIA DA SILVA SANTOS,EMBU DAS ARTES,7,1997,Empresario
35115277284,ARLINDO PEREIRA DE ALMEIDA-S.J RIO PRETO,SÃO JOSÉ DO RIO PRETO,7,1997,Empresario
35115277292,LUIZ CARLOS MARCONDES FOTOGRAFIAS,SÃO PAULO,7,1997,Empresario
35115277306,APARECIDO MARTINS DE SOUZA,APIAÍ,7,1997,Empresario
35115277314,CLAUDIA LUIZA CORREA DA SILVA,IGUAPE,7,1997,Empresario
35115277322,MARIA DE FATIMA ROSSETI PEREIRA,ITOBI,7,1997,Empresario
35115277331,GISELA HELENA CARDIA,OSASCO,7,1997,Empresario
35115277349,RITA ALEXANDRINA MUNIZ CALCADO,SÃO PAULO,7,1997,Empresario
35115277357,SOLANGE ALMEIDA SILVA BAR,OSASCO,7,1997,Empresario
35115277365,PAULO ALEXANDRE ARANTES DE SOUZA,SÃO PAULO,7,1997,Empresario
35115277381,JOAO MARTINS CORDEIRO FILHO APIAI,APIAÍ,7,1997,Empresario
35115277390,JOSE FERNANDES DOS SANTOS AMERICANA,AMERICANA,7,1997,Empresario
35115277403,ALEXANDRE DELFINO DE OLIVEIRA,CAMPINAS,7,1997,Empresario
35115277411,IVANIA MARIA RABELLO,CAMPINAS,7,1997,Empresario
35115277420,CLAUDIO MARQUES ROSADO CAMPINAS,CAMPINAS,7,1997,Empresario
35115277438,ENIO FORTUNATO SUMARE,SUMARÉ,7,1997,Empresario
35115277446,NICOLAU FERREIRA NEVES SUMARE,SUMARÉ,7,1997,Empresario
35115277454,EVANDRO CESAR MUNIZ VIRADOURO,VIRADOURO,7,1997,Empresario
35115277462,MARA CRISTINA COSTA SILVA,RIOLÂNDIA,7,1997,Empresario
35115277489,IDAIR BUZO - CARNES DE FRANGOS,OSASCO,7,1997,Empresario
35115277497,GILSON VELEZ DE OLIVEIRA,FERRAZ DE VASCONCELOS,7,1997,Empresario
