NIRE,Empresa,Município,Month,Year,Type
35300336275,"UNIAO LOGISTICA, TRANSPORTE E REPRESENTACOES DE COMBUSTIVEIS SA",PAULINIA,11,2006,Sociedade por Acoes
35300336283,RESULT CORPORATE PLAZA S.A,SAO PAULO,11,2006,Sociedade por Acoes
35300336291,TINER INVESTIMENTO S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336305,RPV PARTICIPACOES SOCIETARIAS S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336313,BANCO DE NEGOCIOS CAINVEST S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336321,BORGHIERH PROPAGANDA E PARTICIPACOES S.A,SAO PAULO,11,2006,Sociedade por Acoes
35300336330,GAMA 3 EMPREENDIMENTOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336348,DIMAS OMETTO PARTICIPACOES S/A,RIBEIRAO PRETO,11,2006,Sociedade por Acoes
35300336364,RIO BRILHANTE PARTICIPACOES SOCITARIAS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336372,EDH HOLDING S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336381,CSC COMPUTER SCIENCES BRASIL S.A.,SAO BERNARDO DO CAMPO,11,2006,Sociedade por Acoes
35300336399,ALENCAR ARARIPE EMPREENDIMENTOS IMOBILIARIOS S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336402,GRANCUCAR S/A REFINADORA DE ACUCAR,RIO DAS PEDRAS,11,2006,Sociedade por Acoes
35300336411,NBS PARTICIPACOES S.A.,BARUERI,11,2006,Sociedade por Acoes
35300336429,SP TOWERS EMPREENDIMENTOS IMOBILIARIOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336437,GRADUAL SECURITIZADORA DE CREDITOS FINANCEIROS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336445,AREA INVESTIMENTOS NEGOCIOS E SERVICOS IMOBILIARIOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336453,KALAMASON EMPREENDIMENTOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336461,AMIGAL EMPREENDIMENTOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336470,GALATSI EMPREENDIMENTOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336488,BASE METALS EXPLORATION DO BRASIL S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336496,IKIGAI PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336500,SALAMANCA AGROPECUARIA E PARTICIPACOES S.A.,BEBEDOURO,11,2006,Sociedade por Acoes
35300336526,AREAS DO BRASIL RESTAURANTES E LOJAS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336534,BRICS PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336542,ITAPORAN AGROPECUARIA PARTICIPACOES E ADMINITRACAO DE B ENS S.A.,BEBEDOURO,11,2006,Sociedade por Acoes
35300336551,PATHRAS EMPREENDIMENTOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336569,TRIUM HOLDING S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336585,CLOROVALE DIAMANTES S.A.,SAO JOSE DOS CAMPOS,11,2006,Sociedade por Acoes
35300336593,GRANDPAR INTERMEDIACAO DE NEGOCIOS E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336607,"QUATRO ""E"" COMERCIO E PARTICIPACOES S/A",SAO PAULO,11,2006,Sociedade por Acoes
35300336615,SELAROM COMERCIO E PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336623,INECAP INVETSIMENTOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336631,FLAPER COMERCIO E PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336640,YANCHER PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336658,CAOA FAMILY PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336666,WTORRE ZETER TERRAPLENAGEM S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336674,AINI EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336682,ATALANTA EMPREENDIMENTOS E PARTICIPACOES S.A.,BARUERI,11,2006,Sociedade por Acoes
35300336691,ARG-BRITANIA AGRICULTURA E BIOENERGIA S.A.,MORRO AGUDO,11,2006,Sociedade por Acoes
35300336704,EUROP ASSISTANCE BRASIL SERVICOS DE ASSISTENCIA S/A.,BARUERI,11,2006,Sociedade por Acoes
35300336712,WILVALE DE RIGO S.A,SAO PAULO,11,2006,Sociedade por Acoes
35300336721,WTORRE SS EMPREENDIMENTOS IMOBILIARIOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336739,WTORRE TECHPARK EMPREENDIMENTOS IMOBILIARIOS LTDA,SAO PAULO,11,2006,Sociedade por Acoes
35300336747,WTORRE RCC SERVICOS DE TRATAMENTO DE RESIDUOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336755,DAMASIO DE JESUS EDICOES E PARTICIPACOES S/A,SAO PAULO,11,2006,Sociedade por Acoes
35300336763,NORRIO EMPREENDIMENTOS E PARTICIPACOES S.A.,BARUERI,11,2006,Sociedade por Acoes
35300336771,JHSF EMPREENDIMENTOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336780,G.P.M.S.P.E. EMPREENDIMENTOS E PARTICIPACOES S.A,SAO PAULO,11,2006,Sociedade por Acoes
35300336798,JOAQUIM MACEDO INCORPORACAO SPE S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336801,RDSL EMPREENDIMENTOS IMOBILIARIOS S.A.,SAO PAULO,11,2006,Sociedade por Acoes
35300336810,PAULISTA FUTEBOL PARTICIPACOES S.A,JUNDIAI,11,2006,Sociedade por Acoes
35300336828,APOLO TUBULARS S/A,LORENA,11,2006,Sociedade por Acoes
35300336836,TUCUNARE EMPREENDIMENTOS IMOBILIARIOS SPE S/A,BARUERI,11,2006,Sociedade por Acoes
35300336844,EMBRAER GPX S.A.,GAVIAO PEIXOTO,11,2006,Sociedade por Acoes
35300336852,BIOAUTO PARTICIPACOES S/A,DIADEMA,11,2006,Sociedade por Acoes
