NIRE,Empresa,Município,Month,Year,Type
35300050444,CIA. NACIONAL DE ALCOOL,BARUERI,6,1949,Sociedade por Acoes
35300288815,SANDORIN S.A. SERRARIA SANTO ANTONIO,BOTUCATU,6,1949,Sociedade por Acoes
35300309901,EDITORA SELECOES DO READER'S DIGEST S.A.,SAO PAULO,6,1949,Sociedade por Acoes
35300050444,CIA. NACIONAL DE ALCOOL,BARUERI,6,1949,Sociedade por Acoes
35300288815,SANDORIN S.A. SERRARIA SANTO ANTONIO,BOTUCATU,6,1949,Sociedade por Acoes
35300309901,EDITORA SELECOES DO READER'S DIGEST S.A.,SAO PAULO,6,1949,Sociedade por Acoes
35201005301,TRANSPORTADORA CACIQUE LTDA.,SANTOS,6,1949,Sociedade Limitada
35201046503,PARECIS INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SOROCABA,6,1949,Sociedade Limitada
35202184039,LUX HOTEL LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35204117398,COMERCIO DE FRUTAS A PAULISTA LTDA.,SANTOS,6,1949,Sociedade Limitada
35204512092,CARPINTARIA E MADEIREIRA SANTO ANDRE LTDA.,SANTO ANDRE,6,1949,Sociedade Limitada
35205139867,DROGARIA DROGACURA LTDA. - M.E.,SAO PAULO,6,1949,Sociedade Limitada
35205987418,DROGARIA ZAMPOL LTDA - EPP,RIBEIRAO PIRES,6,1949,Sociedade Limitada
35206092431,METALURGICA PRISMA LTDA,SAO PAULO,6,1949,Sociedade Limitada
35206350685,PAYRITZ & PAYRITZ LTDA,ASSIS,6,1949,Sociedade Limitada
35206780191,RADIO DIFUSORA DE MONTE APRAZIVEL LTDA. - M.E.,MONTE APRAZIVEL,6,1949,Sociedade Limitada
35206884710,TEXAS AMERICAN EXPORTADORA IMPORTADORA LTDA,SAO PAULO,6,1949,Sociedade Limitada
35210835175,JUNIOR COMERCIO & SERVICOS LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210835701,C FERREIRA & P. C. FREITAS LTDA.,JACAREI,6,1949,Sociedade Limitada
35210839456,CASA DE CARNES VERRONE LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210840390,PENAROTTI & PENAROTTI LTDA.,SALES,6,1949,Sociedade Limitada
35210842252,UPTEC - COMERCIO E REPRESENTACOES LTDA.,CARAPICUIBA,6,1949,Sociedade Limitada
35210846258,MAGIC LAJES INDUSTRIA E COMERCIO DE LAJES LTDA.,SAO BERNARDO DO CAMPO,6,1949,Sociedade Limitada
35210854153,RUMIL TRANSPORTES LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210860331,JOB E MACHINE INFORMATICA LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210862105,ACALANTO COMERCIO DE PRODUTOS E SERVICOS FOTOGRAFICOS LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210864108,ROSA ALVES SANTOS & CIA. LTDA.,ITAPETININGA,6,1949,Sociedade Limitada
35210865074,SIPA COMERCIAL LTDA.,CAJURU,6,1949,Sociedade Limitada
35210867468,CHEIRO DE PAO INDUSTRIA E COMERCIO DE PAES LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210842252,UPTEC - COMERCIO E REPRESENTACOES LTDA.,CARAPICUIBA,6,1949,Sociedade Limitada
35210846258,MAGIC LAJES INDUSTRIA E COMERCIO DE LAJES LTDA.,SAO BERNARDO DO CAMPO,6,1949,Sociedade Limitada
35210854153,RUMIL TRANSPORTES LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210860331,JOB E MACHINE INFORMATICA LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210862105,ACALANTO COMERCIO DE PRODUTOS E SERVICOS FOTOGRAFICOS LTDA.,SAO PAULO,6,1949,Sociedade Limitada
35210864108,ROSA ALVES SANTOS & CIA. LTDA.,ITAPETININGA,6,1949,Sociedade Limitada
35210865074,SIPA COMERCIAL LTDA.,CAJURU,6,1949,Sociedade Limitada
35210867468,CHEIRO DE PAO INDUSTRIA E COMERCIO DE PAES LTDA.,SAO PAULO,6,1949,Sociedade Limitada
