NIRE,Empresa,Município,Month,Year,Type
35300032578,TAPETES ATLANTIDA S/A - ITA.,SAO PAULO,10,1936,Sociedade por Acoes
35300054270,CAMPO BELO S.A. INDUSTRIA TEXTIL,SAO PAULO,10,1936,Sociedade por Acoes
35300032578,TAPETES ATLANTIDA S/A - ITA.,SAO PAULO,10,1936,Sociedade por Acoes
35300054270,CAMPO BELO S.A. INDUSTRIA TEXTIL,SAO PAULO,10,1936,Sociedade por Acoes
35210840764,ANTUNES & SANTOS LTDA.,SANTOS,10,1936,Sociedade Limitada
35210846436,MERCARDINHO SAO FRANCISCO DE LINS LTDA.,LINS,10,1936,Sociedade Limitada
35210840764,ANTUNES & SANTOS LTDA.,SANTOS,10,1936,Sociedade Limitada
35210846436,MERCARDINHO SAO FRANCISCO DE LINS LTDA.,LINS,10,1936,Sociedade Limitada
