NIRE,Empresa,Município,Month,Year,Type
35300136870,BEAUVAC PARTICIPACOES S/A EM LIQUIDACAO,SAO PAULO,9,1993,Sociedade por Acoes
35300136888,B.G INDUSTRIA ALIMENTICIAS S/A.,SAO PAULO,9,1993,Sociedade por Acoes
35300136896,C.B.F AGROPECUARIA S/A,SAO PAULO,9,1993,Sociedade por Acoes
35300136900,CI - COMPUTER INFORMATICA S.A.,BARUERI,9,1993,Sociedade por Acoes
35300136918,VALE DO SAPUCAI AGROPECUARIA S.A.,BATATAIS,9,1993,Sociedade por Acoes
35300136926,VALLE VERDE S/A.,SAO PAULO,9,1993,Sociedade por Acoes
35300136934,LABORLAB S/A PRODUTOS PARA LABORATORIOS.,BARUERI,9,1993,Sociedade por Acoes
35300136942,"MAXLIFE SEGURADORA DO BRASIL S/A ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,9,1993,Sociedade por Acoes
35300136951,VINAMIFLOOR INDUSTRIA E COMERCIO S/A,JACAREI,9,1993,Sociedade por Acoes
35300136969,"PTI - POWER TRANSMISSION INDUSTRIES DO BRASIL S.A. ""EM RECUPERACAO JUDICIAL""",SAO PAULO,9,1993,Sociedade por Acoes
35300136977,INGAI INCORPORADORA S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300136985,COMPANHIA BRASILEIRA DE PARTICIPACOES AUTOMOTIVAS S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300136993,KIMOGRAF PROPAGANDA S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137001,J MACEDO S/A,SAO PAULO,9,1993,Sociedade por Acoes
35300137019,MATRIX PARTICIPACOES E ADMINISTRACAO S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137027,PRT INVESTIMENTOS S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137035,SISTEMAS ABERTOS S.A.,BARUERI,9,1993,Sociedade por Acoes
35300137043,INTERACTIVE INFORMATICA S/A.,BARUERI,9,1993,Sociedade por Acoes
35300137051,INTERFINANCE - FOMENTO COMERCIAL S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137060,ESPRI SA,COTIA,9,1993,Sociedade por Acoes
35300137078,SANED - COMPANHIA DE SANEAMENTO DE DIADEMA - EM LIQUIDACAO,DIADEMA,9,1993,Sociedade por Acoes
35300137086,MIGUEL LAFER PARTICIPACOES S/A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137094,VFV PATICIPACOES S/A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137108,FOTOTERRA ATIVIDADE DE AEROLEVANTAMENTO E TAXI AEREO S/A.,SAO PAULO,9,1993,Sociedade por Acoes
35300137116,MATFLEX INDUSTRIA E COMERCIO S.A.,SAO PAULO,9,1993,Sociedade por Acoes
35400023759,COOPERATIVA HABITACIONAL DOS EMPREGADOS NA ADMINISTRACAO DP PORTO DE SANTOS,SANTOS,9,1993,Cooperativa
35400023767,COOPERATIVA DOS TECNICOS DE SEGURANCA DO TRABALHO DO ESTADO DE SAO PAULO LTDA. COTESP,PAULINIA,9,1993,Cooperativa
35400023775,UNIMED DE JABOTICABAL - COOPERATIVA DE TRABALHO MEDICO.,JABOTICABAL,9,1993,Cooperativa
35400023783,COOPERATIVA DOS INTERPRETES COMPOSITORES E AUTORES MUSICAIS - CICAM,SAO PAULO,9,1993,Cooperativa
35400023791,A COOPERATIVA MOEMA DE SAUDE - COMSAUDE.,SAO PAULO,9,1993,Cooperativa
35400023805,COOPERATIVA DOS TRABALHADORES AUTONOMOS EM ARTESANATOS E BORDADOS DE IBITINGA LTDA - COOPERART,IBITINGA,9,1993,Cooperativa
35400023813,COOPSCER COOPERATIVA DE SERVICOS CAPACITACAO EMPREGO E RENDA LTDA,SAO PAULO,9,1993,Cooperativa
35400023759,COOPERATIVA HABITACIONAL DOS EMPREGADOS NA ADMINISTRACAO DP PORTO DE SANTOS,SANTOS,9,1993,Cooperativa
35400023767,COOPERATIVA DOS TECNICOS DE SEGURANCA DO TRABALHO DO ESTADO DE SAO PAULO LTDA. COTESP,PAULINIA,9,1993,Cooperativa
35400023775,UNIMED DE JABOTICABAL - COOPERATIVA DE TRABALHO MEDICO.,JABOTICABAL,9,1993,Cooperativa
35400023783,COOPERATIVA DOS INTERPRETES COMPOSITORES E AUTORES MUSICAIS - CICAM,SAO PAULO,9,1993,Cooperativa
35400023791,A COOPERATIVA MOEMA DE SAUDE - COMSAUDE.,SAO PAULO,9,1993,Cooperativa
35400023805,COOPERATIVA DOS TRABALHADORES AUTONOMOS EM ARTESANATOS E BORDADOS DE IBITINGA LTDA - COOPERART,IBITINGA,9,1993,Cooperativa
35400023813,COOPSCER COOPERATIVA DE SERVICOS CAPACITACAO EMPREGO E RENDA LTDA,SAO PAULO,9,1993,Cooperativa
35500021499,CONSORCIO ELETRO-ALUMINA,SAO PAULO,9,1993,Consorcio
35500021502,CONSORCIO AJM - BEMARA,SAO PAULO,9,1993,Consorcio
35500021511,CONSORCIO DZ-SADE-VIGESA - FACO,SAO PAULO,9,1993,Consorcio
35500021529,CONSORCIO PLANO 100 - SAT,SAO PAULO,9,1993,Consorcio
35500021499,CONSORCIO ELETRO-ALUMINA,SAO PAULO,9,1993,Consorcio
35500021502,CONSORCIO AJM - BEMARA,SAO PAULO,9,1993,Consorcio
35500021511,CONSORCIO DZ-SADE-VIGESA - FACO,SAO PAULO,9,1993,Consorcio
35500021529,CONSORCIO PLANO 100 - SAT,SAO PAULO,9,1993,Consorcio
35109372335,NEUSA MARIA THOMASI BIRAL,JUNDIAÍ,9,1993,Empresario
